beta_0_init,k_init,lambda_init,f_1_init,f_2_init,dif,xi,beta_0_fit,k_fit,lambda_fit,f_1_fit,f_2_fit,nlogll
20,2,1,0.9,0.6,0.2857142857142857,0,30.193549794864403,2.9991333247738883,1.7711742650871458,1,0.304935795527738,112.51283666725114
5,2.5,1,0.9,0.6,0.2857142857142857,0,4.091517289165377,0.47976825117829747,0.44883661481323,1,0.8054931636837432,107.10895724788281
10,2.5,1,0.9,0.6,0.2857142857142857,0,4.745204781405622,2.634497929017903,6.560549117816438,0.8832742223302052,0.747424800556968,108.90834511076176
15,2.5,1,0.9,0.6,0.2857142857142857,0,4.091112072747394,0.4777518985925097,0.4477360626261682,0.9972758929021219,0.8050565345036541,107.1060008310458
20,2.5,1,0.9,0.6,0.2857142857142857,0,30.218433995598772,3,1.7703968888465995,0.9999993542316046,0.3046917280082393,112.51268245672358
5,1,0.5,0.3,0.8,0.2857142857142857,0,4.214469144646354,0.2501547119870652,0.39398750974523944,0.8311062128939821,0.7799588217707258,107.14525645094936
10,1,0.5,0.3,0.8,0.2857142857142857,0,4.09125269209834,0.4796309883074896,0.44832607865713314,0.9999958284472132,0.805687034916515,107.10896265292182
15,1,0.5,0.3,0.8,0.2857142857142857,0,29.910241064182458,2.999115285506199,1.7811086168474008,0.9997327911717084,0.3066014906824495,112.51324578319105
20,1,0.5,0.3,0.8,0.2857142857142857,0,30.14307217029769,2.9999891500618525,1.7731137517727626,1,0.30506494893439473,112.51268999345245
5,2,0.5,0.3,0.8,0.2857142857142857,0,4.081221776471688,0.48529756832655546,0.44505673003031593,1,0.8140659347849682,107.11250307295556
10,2,0.5,0.3,0.8,0.2857142857142857,0,4.092069452342786,0.4795804145106593,0.4489113527658175,1,0.8054240644344316,107.10895985854955
15,2,0.5,0.3,0.8,0.2857142857142857,0,4.325727750800278,2.9999626257217145,2.921262769804932,1,0.770900795362376,108.69876704134106
20,2,0.5,0.3,0.8,0.2857142857142857,0,29.951777856287023,2.9997913984957933,1.7803562965311706,0.999569177700481,0.3053433406500998,112.51340841070333
5,2.5,0.5,0.3,0.8,0.2857142857142857,0,4.092571635848883,0.46939972217541664,0.44265583268702446,0.9875279588279655,0.8061594282076616,107.0952939125911
10,2.5,0.5,0.3,0.8,0.2857142857142857,0,4.25933852382564,1.995467328302753,2.029902591445384,1,0.7780220055665138,108.60678009285635
15,2.5,0.5,0.3,0.8,0.2857142857142857,0,4.090786040690919,0.4794784101253028,0.448840992974588,1,0.805575158593901,107.10895816607749
20,2.5,0.5,0.3,0.8,0.2857142857142857,0,30.218373590658565,2.999993157742136,1.770863235781491,0.9999994045421904,0.3047307256213261,112.51268427591138
5,1,1,0.3,0.8,0.2857142857142857,0,4.500093768285749,4.029030802495343e-6,2.570377632518911,0.5677637888694678,0.7763512798774298,107.53913332464008
10,1,1,0.3,0.8,0.2857142857142857,0,4.0920079863997625,0.4795348615967254,0.4484834011114849,0.9997953950066127,0.8055913887864499,107.10868160928742
15,1,1,0.3,0.8,0.2857142857142857,0,4.301130311155439,2.55773261494393,2.5262295572320537,0.9950322358093653,0.7747641824895984,108.67365313775059
20,1,1,0.3,0.8,0.2857142857142857,0,30.182056355349896,2.999998813925611,1.7709911201461845,0.9999998122403408,0.3048698219636674,112.51268429222246
5,2,1,0.3,0.8,0.2857142857142857,0,4.50442261751814,0,4.34751200380058,0.5668101177230964,0.7766658228685241,107.53935005953669
10,2,1,0.3,0.8,0.2857142857142857,0,4.49968525220606,3.1112238488447574e-5,4.460696977199747,0.5675703055396455,0.7762347586547558,107.5391500417032
15,2,1,0.3,0.8,0.2857142857142857,0,4.091019405575038,0.4797566610146476,0.4485297337981221,1,0.805561322146328,107.10894358039117
20,2,1,0.3,0.8,0.2857142857142857,0,4.321062418171474,2.958350330979285,2.87880589780897,1,0.7712306529975335,108.6962288939962
5,2.5,1,0.3,0.8,0.2857142857142857,0,4.499633885556929,0,4.7783385116371555,0.5676701609928989,0.776178306316764,107.5391314380918
10,2.5,1,0.3,0.8,0.2857142857142857,0,4.08657730534515,0.49805154963198517,0.4355343760662026,1,0.8430505792027831,107.17151946449671
15,2.5,1,0.3,0.8,0.2857142857142857,0,4.306619778398531,2.632005708005477,2.773979212597487,0.9999990306834362,0.7818028678293643,108.68213094117732
20,2.5,1,0.3,0.8,0.2857142857142857,0,4.325645931296158,3,2.927296600247641,1,0.7713307376296892,108.69877544070279
5,1,0.5,0.5,0.8,0.2857142857142857,0,4.27705951414752,0.6520790980634986,1.0448285645697375,0.9689844773856042,0.780625535789753,108.1275324879148
10,1,0.5,0.5,0.8,0.2857142857142857,0,4.500218571108154,0,5.664768163404143,0.5675130601017716,0.7762833573113939,107.53911809340175
15,1,0.5,0.5,0.8,0.2857142857142857,0,4.030415904217451,0.5292498014515201,0.4179292504333081,1,1,108.01535494487416
20,1,0.5,0.5,0.8,0.2857142857142857,0,4.325630806233466,3,2.916552954408928,1,0.7709239361760669,108.69877225451297
5,2,0.5,0.5,0.8,0.2857142857142857,0,4.09891744444012,0.47432414756671126,0.44804052065469335,0.9963242958891683,0.8040498668886118,107.10509992604727
10,2,0.5,0.5,0.8,0.2857142857142857,0,4.091351609061958,0.4793934806382417,0.44856319122823574,1,0.8054620653793279,107.10895877131692
15,2,0.5,0.5,0.8,0.2857142857142857,0,4.280387734818534,2.3080566888330125,2.2407701089643,0.9997925086526189,0.7741360694593487,108.6433951081225
20,2,0.5,0.5,0.8,0.2857142857142857,0,4.091948395869828,0.47943345049679253,0.44871682610794583,1,0.8053919471240458,107.10894432495289
5,2.5,0.5,0.5,0.8,0.2857142857142857,0,4.095733760681036,0.4772562034785478,0.4483089389582814,0.9981124308758476,0.8051525893845017,107.1068126266476
10,2.5,0.5,0.5,0.8,0.2857142857142857,0,4.4995979192296405,0,5.527298309878781,0.5679141315571858,0.7760915860915545,107.53911667634442
15,2.5,0.5,0.5,0.8,0.2857142857142857,0,4.191272606419373,0.46614890680672294,0.4484859838868448,1,0.8227898156149789,107.16167687198188
20,2.5,0.5,0.5,0.8,0.2857142857142857,0,30.416922078707174,2.994799695596127,1.7711678099219768,0.999941433843686,0.30320094896186245,112.51377437237572
5,1,1,0.5,0.8,0.2857142857142857,0,4.091896061536216,0.4791830647497879,0.44825801362067064,1,0.805640557932375,107.10896141584901
10,1,1,0.5,0.8,0.2857142857142857,0,4.101416924658788,0.41048167923332773,0.4101791130489699,0.9195704969137622,0.8109877163497128,107.03300935586574
15,1,1,0.5,0.8,0.2857142857142857,0,4.625892632037381,3,6.383278757277358,0.8828949471531148,0.7621295746556489,108.9666300331494
20,1,1,0.5,0.8,0.2857142857142857,0,4.500717298660916,5.316368394271754e-5,5.627543400175377,0.5674167607909939,0.7764217056087759,107.5391450668777
5,2,1,0.5,0.8,0.2857142857142857,0,4.089413685289738,0.47889303488401036,0.4476952065084123,0.9983513454375998,0.8061004673592106,107.10705427537776
10,2,1,0.5,0.8,0.2857142857142857,0,4.092470771112222,0.47965752228151837,0.44862555867113424,1,0.805490716523085,107.10894625265796
15,2,1,0.5,0.8,0.2857142857142857,0,4.09960228255091,0.4216828910485789,0.41462092906255643,0.9320126138763598,0.8056979634793733,107.04208555066019
20,2,1,0.5,0.8,0.2857142857142857,0,29.949127573884503,2.9998913998938903,1.7767504718883829,0.9999019689478867,0.30703200316085466,112.51292672374497
5,2.5,1,0.5,0.8,0.2857142857142857,0,4.091667480607168,0.47968990499145214,0.4484665313967926,1,0.8055667487199872,107.10895501455755
10,2.5,1,0.5,0.8,0.2857142857142857,0,4.5006009592865075,5.385019585648297e-6,5.088352227025799,0.5677109695301576,0.7760966559838229,107.53913086000216
15,2.5,1,0.5,0.8,0.2857142857142857,0,27.6348190256493,2.9637802155564135,1.8421169838079579,0.9999863307197998,0.31861209712025446,112.52239962537185
20,2.5,1,0.5,0.8,0.2857142857142857,0,4.091387110209553,0.4797607755037404,0.4482338146941166,1,0.8054917087429068,107.10895342445444
5,1,0.5,0.7,0.8,0.2857142857142857,0,4.092135036192273,0.479516382577978,0.44849352126769876,1,0.8055251695631335,107.10895417060233
10,1,0.5,0.7,0.8,0.2857142857142857,0,4.500975230258386,5.872450566812978e-5,6.594828649932406,0.5668812611934628,0.777129595275887,107.5392327784074
15,1,0.5,0.7,0.8,0.2857142857142857,0,4.321889201955546,3,2.9685194142249056,0.9944073595681086,0.7729232517396661,108.70595470362763
20,1,0.5,0.7,0.8,0.2857142857142857,0,4.325671671756937,3,2.923384412602568,0.9999936118694819,0.7711089162781453,108.6987708578637
5,2,0.5,0.7,0.8,0.2857142857142857,0,4.0909474985908965,0.48005727093440154,0.4483121087009405,0.9998748861285893,0.8055037007053216,107.10880179595719
10,2,0.5,0.7,0.8,0.2857142857142857,0,4.0919555583776654,0.4792488470651603,0.44854930431154055,1,0.8055655945660304,107.10895579009679
15,2,0.5,0.7,0.8,0.2857142857142857,0,30.435281192406364,3,1.7697261244032052,0.9999999808968085,0.30295659710424366,112.51275212484269
20,2,0.5,0.7,0.8,0.2857142857142857,0,30.219876562336893,3,1.7706704102697843,1,0.30479882553933474,112.51268597205326
5,2.5,0.5,0.7,0.8,0.2857142857142857,0,4.09089081553582,0.4779166999677624,0.4470390991987776,0.9974525799301946,0.8057626828128921,107.10617347631734
10,2.5,0.5,0.7,0.8,0.2857142857142857,0,4.503385515682351,1.0357804651109323e-4,4.354868656375768,0.5675643346456074,0.7757530147658103,107.53929731711409
15,2.5,0.5,0.7,0.8,0.2857142857142857,0,4.706003129932553,3,6.999604853465746,0.8629060868392698,0.755512588048636,108.94124857330907
20,2.5,0.5,0.7,0.8,0.2857142857142857,0,16.969406730744076,2.9999821070299317,2.5832340596288286,1,0.4220197675556075,112.56603860434011
5,1,1,0.7,0.8,0.2857142857142857,0,4.091931804571503,0.47963327108540765,0.44872061099913474,1,0.8056469456383437,107.10895378082039
10,1,1,0.7,0.8,0.2857142857142857,0,4.091563144566322,0.4799988665312709,0.4485617874275384,1,0.8056439611001058,107.10895564460434
15,1,1,0.7,0.8,0.2857142857142857,0,4.3264669705324454,3,2.923307713751729,1,0.7709781701068614,108.6987713370642
20,1,1,0.7,0.8,0.2857142857142857,0,4.326547731714513,3,2.9670796280238796,0.9872226803846678,0.7708631529152274,108.71527397285766
5,2,1,0.7,0.8,0.2857142857142857,0,4.091945672475361,0.4790976702010288,0.44867259790926334,1,0.8054219676580705,107.10895718130996
10,2,1,0.7,0.8,0.2857142857142857,0,4.091542813626669,0.4798083201520824,0.4483247221853459,1,0.8056780624669634,107.10895548798892
15,2,1,0.7,0.8,0.2857142857142857,0,4.767417261163297,2.8216284226808095,6.999053250370255,0.8640334150393683,0.7483256994339119,108.90596760530953
20,2,1,0.7,0.8,0.2857142857142857,0,4.091266145909856,0.47988427892125485,0.4483356599404775,0.9998887603835891,0.8056059462630242,107.10881512637383
5,2.5,1,0.7,0.8,0.2857142857142857,0,4.499134475963963,9.178237208870617e-5,2.8802071745890823,0.5673294657605507,0.7775029532544626,107.53932220433671
10,2.5,1,0.7,0.8,0.2857142857142857,0,4.092209977495397,0.47955525033481816,0.44851603742515556,1,0.805646639723156,107.10895566758182
15,2.5,1,0.7,0.8,0.2857142857142857,0,4.320412570467783,2.8880401932822464,2.808421769825107,0.9949452822066382,0.7711713247859593,108.69818481819136
20,2.5,1,0.7,0.8,0.2857142857142857,0,30.181974236251964,2.9997944062841073,1.7707671825958464,1,0.30510082802334587,112.51272518579961
5,1,0.5,0.9,0.8,0.2857142857142857,0,4.091392658161564,0.47962156858073035,0.44858383290807496,0.9998327915435745,0.80554677190307,107.10873060114375
10,1,0.5,0.9,0.8,0.2857142857142857,0,4.092237150965243,0.4800311129227366,0.44820040471447947,1,0.8054315216148064,107.10896180359126
15,1,0.5,0.9,0.8,0.2857142857142857,0,4.325594136221566,3,2.9209837217904964,1,0.770882985522088,108.69876713185056
20,1,0.5,0.9,0.8,0.2857142857142857,0,30.21885263150967,3,1.7710406532537055,1,0.3046530661075808,112.51268448042605
5,2,0.5,0.9,0.8,0.2857142857142857,0,4.091620788183616,0.4797504328496721,0.4484878574295657,1,0.8056828089393289,107.10895427935912
10,2,0.5,0.9,0.8,0.2857142857142857,0,4.091800464548427,0.4796543768891371,0.44861538250065713,1,0.8054817265697245,107.10894423851137
15,2,0.5,0.9,0.8,0.2857142857142857,0,30.18831043726764,3,1.7712906539188296,1,0.30490987587267004,112.51268183137164
20,2,0.5,0.9,0.8,0.2857142857142857,0,28.999352327662052,2.9600717408295925,1.7914235254374247,0.9999687974162847,0.31244716320929056,112.5202865293754
5,2.5,0.5,0.9,0.8,0.2857142857142857,0,4.092106163032884,0.4798189650201681,0.44851308319550404,1,0.8057091752195791,107.10894542458311
10,2.5,0.5,0.9,0.8,0.2857142857142857,0,4.091345799182822,0.4798692076565009,0.4484711106977167,1,0.8057336196961442,107.10894370788878
15,2.5,0.5,0.9,0.8,0.2857142857142857,0,4.32549900104822,3,2.9213573517469342,0.9999973112871232,0.7706766214474304,108.69877170740172
20,2.5,0.5,0.9,0.8,0.2857142857142857,0,4.326271459758064,2.999901725286323,2.923271531779254,0.9997581490429202,0.7710054226809429,108.69906461384474
5,1,1,0.9,0.8,0.2857142857142857,0,4.0945688487017575,0.4004962536695027,0.3950115454849691,0.9009891858643873,0.8088867541885455,107.01886308866483
10,1,1,0.9,0.8,0.2857142857142857,0,4.091503485032147,0.4800771051134042,0.44832712579107337,1,0.8058675641585671,107.10894848422767
15,1,1,0.9,0.8,0.2857142857142857,0,4.36674551599529,2.810255385026796,2.7686516466805857,0.8756158665484521,0.7502292519262338,108.93784733180144
20,1,1,0.9,0.8,0.2857142857142857,0,4.325496674082922,3,2.9208862191675156,1,0.7710605596751166,108.69876809615415
5,2,1,0.9,0.8,0.2857142857142857,0,4.095136182305852,0.43327356880928103,0.4207734788531659,0.9441499693686375,0.8070138128306281,107.05247572423251
10,2,1,0.9,0.8,0.2857142857142857,0,4.954335960537576,1.9825496823541722,6.999695912335145,0.8688434085994406,0.7200327820690873,108.69757191682248
15,2,1,0.9,0.8,0.2857142857142857,0,4.325938649734737,3,2.9219456768488556,1,0.7710358450605233,108.6987676629399
20,2,1,0.9,0.8,0.2857142857142857,0,30.17893233973948,2.9996862905164865,1.7727517202218763,1,0.304743903196037,112.5127449007378
5,2.5,1,0.9,0.8,0.2857142857142857,0,4.229415458740494,1.8351645110788364,1.8586076811439538,0.9879720134885025,0.7793784986288037,108.5958261175637
10,2.5,1,0.9,0.8,0.2857142857142857,0,4.291374597003961,2.4732209260597555,2.4527614084829334,0.9999824409522182,0.7757117740501882,108.66022551459196
15,2.5,1,0.9,0.8,0.2857142857142857,0,4.22510036777548,1.6649404617472303,1.5168224645490613,0.9110962315703139,0.7583672600145939,108.74163572557248
20,2.5,1,0.9,0.8,0.2857142857142857,0,4.325594727403215,3,2.9352997915212553,0.9950478781755308,0.7712050227813376,108.70494185760892
5,1,0.5,0.3,1,0.2857142857142857,0,4.500274999952048,0,2.807791892121054,0.5678283479666236,0.7761748927108805,107.53912850329525
10,1,0.5,0.3,1,0.2857142857142857,0,4.500189584011794,0,6.582508156494225,0.5678796422962773,0.7760991136663514,107.53917429352867
15,1,0.5,0.3,1,0.2857142857142857,0,4.103258215826788,0.45611175071125615,0.4352982056134238,0.9722969941767152,0.8034508098394872,107.08000599450367
20,1,0.5,0.3,1,0.2857142857142857,0,4.370386055031632,3,3.895969370195926,0.942219562643978,0.7756185287330974,108.81761726319127
5,2,0.5,0.3,1,0.2857142857142857,0,4.105582638074484,0.40634216321979466,0.40326799068660835,0.9130513995860379,0.8086180481076886,107.02715679461379
10,2,0.5,0.3,1,0.2857142857142857,0,5.055933418939941,2.384929218261454,6.549993519309431,0.9502787870179007,0.7126404079698802,108.99920320962399
15,2,0.5,0.3,1,0.2857142857142857,0,4.160545608488572,0.2794236582291597,0.3119528823463221,0.7693747098703934,0.8088393015931131,106.99212378437835
20,2,0.5,0.3,1,0.2857142857142857,0,30.18562275971707,3,1.7705139901158151,1,0.3048948790850369,112.51268431911247
5,2.5,0.5,0.3,1,0.2857142857142857,0,4.215407184855582,1.703485861165309,1.672961523516673,0.999767518744074,0.7738692676589265,108.55301797571059
10,2.5,0.5,0.3,1,0.2857142857142857,0,4.327514633502678,2.9825876813859518,2.9040876612561957,1,0.770545535627524,108.69772757849952
15,2.5,0.5,0.3,1,0.2857142857142857,0,4.3258183554521255,3,2.9213122105217777,1,0.7708318578493807,108.69876771293075
20,2.5,0.5,0.3,1,0.2857142857142857,0,4.324846210590115,3,2.9245582586983323,1,0.7710879850897436,108.69877284464853
5,1,1,0.3,1,0.2857142857142857,0,4.4999343778092085,3.502629518030826e-5,0.797496680016001,0.5673724832803875,0.7761652270180555,107.53917249300537
10,1,1,0.3,1,0.2857142857142857,0,4.746029451485906,1.1301971344740311,6.971340446513822,0.7234199496348539,0.7457178562934692,108.1195352001421
15,1,1,0.3,1,0.2857142857142857,0,4.3275127229590735,3,2.9229928960864613,0.9979378445741123,0.7713628448759973,108.70139244912649
20,1,1,0.3,1,0.2857142857142857,0,4.325281019316924,2.988330957051444,2.9105573965640357,1,0.7710740891084296,108.69805558764833
5,2,1,0.3,1,0.2857142857142857,0,4.093009517903328,0.46773340470297553,0.44172284859218425,0.9852181708908805,0.8057925267083662,107.0928193589853
10,2,1,0.3,1,0.2857142857142857,0,4.09103711997021,0.47985316394459393,0.4486921088813208,1,0.8054568339958961,107.10895571833724
15,2,1,0.3,1,0.2857142857142857,0,4.905805605510203,1.777874284065898,5.530623787545645,0.8583481456867936,0.7242088992413371,108.71443867153911
20,2,1,0.3,1,0.2857142857142857,0,30.196849843022914,2.9994770239952033,1.766900451185038,0.9999903214839752,0.30510041144622346,112.5128107603416
5,2.5,1,0.3,1,0.2857142857142857,0,4.092052590174836,0.4793754443306284,0.4486529894233815,1,0.8057573399919529,107.10895824911219
10,2.5,1,0.3,1,0.2857142857142857,0,4.0917446612176125,0.4795696964258441,0.4488122128227383,1,0.8055378906836745,107.10895386587138
15,2.5,1,0.3,1,0.2857142857142857,0,4.324903354155195,3,2.920662425108599,1,0.7708593538942509,108.69877057695086
20,2.5,1,0.3,1,0.2857142857142857,0,28.238411715051555,2.999065631399337,1.7754662235915797,0.9948435802075497,0.3106193612235577,112.52799009310829
5,1,0.5,0.5,1,0.2857142857142857,0,4.50176383262543,0.0011856853220436276,1.0649548087533982,0.5682375399549388,0.7749191910869356,107.54032923466241
10,1,0.5,0.5,1,0.2857142857142857,0,4.35840056309074,0.12351941334708622,0.17655978808833245,0.6059372022263685,0.8162149064808157,107.25024308767708
15,1,0.5,0.5,1,0.2857142857142857,0,4.092689938673084,0.47961982011367205,0.44832863828273206,1,0.805245820204268,107.1089667212902
20,1,0.5,0.5,1,0.2857142857142857,0,4.092622056716169,0.4437530549224794,0.4279108685808637,0.9572243574820878,0.8041037026489604,107.06487475297273
5,2,0.5,0.5,1,0.2857142857142857,0,4.083712139799323,0.4711778767380478,0.4412220499483019,0.9869104739163225,0.8067595952560979,107.094872990951
10,2,0.5,0.5,1,0.2857142857142857,0,4.0920761895982505,0.4793365122863532,0.44873220507658834,1,0.8052329549429933,107.10895899311501
15,2,0.5,0.5,1,0.2857142857142857,0,4.325767140320428,3,2.9247150828752333,1,0.7710437310120063,108.69876970225592
20,2,0.5,0.5,1,0.2857142857142857,0,5.150191603949125,2.875730809751842,6.998478017784752,1,0.7068277298742138,109.16496170364442
5,2.5,0.5,0.5,1,0.2857142857142857,0,4.091367236197769,0.47128036431531706,0.4437272811995777,0.9897051598669286,0.8058141716572833,107.09761839084113
10,2.5,0.5,0.5,1,0.2857142857142857,0,4.0066730288975485,0.5103065916782992,0.4383692415304458,1,0.8116790733384569,107.13702031511167
15,2.5,0.5,0.5,1,0.2857142857142857,0,4.303127775656909,2.6455151968143387,2.560058813981715,1,0.7727208440721061,108.67432124880898
20,2.5,0.5,0.5,1,0.2857142857142857,0,4.325014671312042,2.9841358249873027,2.906447778667413,1,0.771076884494051,108.69779671489063
5,1,1,0.5,1,0.2857142857142857,0,4.688071036813046,0.3644462566633434,0.904012682153077,0.913224482152492,0.7502955203629897,108.01795630571051
10,1,1,0.5,1,0.2857142857142857,0,4.325357683130748,2.980404738038615,2.9022028216440625,1,0.7711209262855628,108.69757949228452
15,1,1,0.5,1,0.2857142857142857,0,4.311355986648691,2.771050443589301,2.683002982006542,1,0.7715881470511378,108.6837648682083
20,1,1,0.5,1,0.2857142857142857,0,4.320592956953714,2.909225577092598,2.825603435937798,1,0.7713437206975052,108.69311879151094
5,2,1,0.5,1,0.2857142857142857,0,4.092209403844369,0.4792627703600325,0.4486479931581028,1,0.8056033752682357,107.10895757293581
10,2,1,0.5,1,0.2857142857142857,0,4.326557080454645,3,2.9219486911151313,1,0.77078828851281,108.69876960836449
15,2,1,0.5,1,0.2857142857142857,0,4.326358377616441,3,2.921856519400303,1,0.7709308188217829,108.69876749215852
20,2,1,0.5,1,0.2857142857142857,0,28.814136662664428,2.954467201119547,1.786309103304467,1,0.3133829570071487,112.52133845935458
5,2.5,1,0.5,1,0.2857142857142857,0,4.091482028022301,0.47975058319725133,0.4487066528291812,1,0.8055606713989549,107.10895424195667
10,2.5,1,0.5,1,0.2857142857142857,0,4.091734062996715,0.47951926835515774,0.44848500982703055,1,0.8057906108888642,107.1089556142372
15,2.5,1,0.5,1,0.2857142857142857,0,4.32578021710542,2.995395904435899,2.9145331928572844,1,0.7708563587681259,108.69849088310913
20,2.5,1,0.5,1,0.2857142857142857,0,30.209627634612566,2.999260176421431,1.771306717273136,1,0.3047594089008941,112.51281533686003
5,1,0.5,0.7,1,0.2857142857142857,0,4.4750292482275995,0.08182016812020071,0.5888558674976156,0.6420821597595319,0.7797364330798646,107.49715041078548
10,1,0.5,0.7,1,0.2857142857142857,0,4.0910491786798815,0.4610914464798521,0.460399808043259,1,0.7687564032001528,107.1913535460624
15,1,0.5,0.7,1,0.2857142857142857,0,4.325327900172256,2.992659968516647,2.911816979968769,1,0.770847991326856,108.69832526331014
20,1,0.5,0.7,1,0.2857142857142857,0,4.326918844749615,2.9978187695802765,2.922276199251421,1,0.7708681496129417,108.69863780556942
5,2,0.5,0.7,1,0.2857142857142857,0,4.0919237024270885,0.47976628883654227,0.4486444164333523,1,0.8055089580122141,107.10895386341214
10,2,0.5,0.7,1,0.2857142857142857,0,4.326190580198508,3,2.9217255819158168,1,0.7709991132807077,108.69876459526817
15,2,0.5,0.7,1,0.2857142857142857,0,4.325941148520891,3,2.9219496054526415,1,0.7709206131399545,108.69876666022091
20,2,0.5,0.7,1,0.2857142857142857,0,29.98215619046845,2.998549326077519,1.7850915981215052,1,0.3060345599134991,112.51303137107517
5,2.5,0.5,0.7,1,0.2857142857142857,0,4.3739145892829185,0.11772193818576865,0.16577544186385992,0.5883839568902748,0.8224810245005836,107.31154257566087
10,2.5,0.5,0.7,1,0.2857142857142857,0,4.0066730288975485,0.5103065916782992,0.4383692415304458,1,0.8116790733384569,107.13702031511167
15,2.5,0.5,0.7,1,0.2857142857142857,0,4.32500111252405,3,2.920318460161448,1,0.7708055886737283,108.69876813933477
20,2.5,0.5,0.7,1,0.2857142857142857,0,30.203694065311197,2.9999867021573223,1.770508572394891,1,0.3048486979895364,112.51268683603413
5,1,1,0.7,1,0.2857142857142857,0,4.095214724854846,0.4576961034318239,0.4372698536717362,0.9748282319264916,0.8058021066526395,107.08201260623868
10,1,1,0.7,1,0.2857142857142857,0,4.091900608227552,0.47945344409628327,0.44858438451584604,1,0.805528866967878,107.10895325612024
15,1,1,0.7,1,0.2857142857142857,0,4.325691286218492,2.9972796215228525,2.920591639815597,1,0.7709631672579464,108.69860404484936
20,1,1,0.7,1,0.2857142857142857,0,17.560165629245503,3,2.4991105175459154,1,0.4140357188798678,112.56564608678794
5,2,1,0.7,1,0.2857142857142857,0,4.090752114547667,0.4796369400116902,0.4486068765629033,1,0.8057133725408763,107.10894756522124
10,2,1,0.7,1,0.2857142857142857,0,4.326533871838613,2.9949140849629505,2.9169455999683844,0.9995242754083885,0.771298323851354,108.69906193333264
15,2,1,0.7,1,0.2857142857142857,0,4.299540420974811,2.577282952647597,2.5089377953248415,0.9910476618362585,0.773240374532293,108.68070505050787
20,2,1,0.7,1,0.2857142857142857,0,30.216363863402936,2.9999024612280145,1.7714566166901364,1,0.3046836284102093,112.51270064632422
5,2.5,1,0.7,1,0.2857142857142857,0,4.09123008748406,0.4798250740787092,0.4486051846812973,1,0.8055453746759407,107.10895373661286
10,2.5,1,0.7,1,0.2857142857142857,0,4.295882749760642,2.4941818623945577,2.480617647065857,0.9986645419567384,0.7740767297383333,108.66380684247669
15,2.5,1,0.7,1,0.2857142857142857,0,4.715223283989721,3,7,0.8688092423163755,0.7535523008228434,108.94149649579485
20,2.5,1,0.7,1,0.2857142857142857,0,29.793986871568475,2.993742470246527,1.7955140913727023,0.9938115637176856,0.3071585401935683,112.52226932411115
5,1,0.5,0.9,1,0.2857142857142857,0,4.0908370292908565,0.47955535501244945,0.4485337512990749,1,0.805634392382919,107.10895940296393
10,1,0.5,0.9,1,0.2857142857142857,0,4.324396495201549,2.9813435642134767,2.905822442474838,1,0.7709522022892757,108.69763145712265
15,1,0.5,0.9,1,0.2857142857142857,0,4.091345870323931,0.48005162010561536,0.4486706132657628,1,0.8056440966189073,107.1089558672762
20,1,0.5,0.9,1,0.2857142857142857,0,30.207430770562176,2.9999903002720787,1.770364150144904,1,0.30479435428824175,112.51268403325967
5,2,0.5,0.9,1,0.2857142857142857,0,4.094456770171696,0.476861450449145,0.44517835571199754,0.9925060271097066,0.8054933140207454,107.10096036699017
10,2,0.5,0.9,1,0.2857142857142857,0,4.092467308542393,0.4797455881176456,0.44872474467516565,1,0.8054682994370471,107.10895621736782
15,2,0.5,0.9,1,0.2857142857142857,0,4.325941148520891,3,2.9219496054526415,1,0.7709206131399545,108.69876666022091
20,2,0.5,0.9,1,0.2857142857142857,0,30.202170219991203,3,1.7701744084635924,1,0.30473219370933935,112.51268434775884
5,2.5,0.5,0.9,1,0.2857142857142857,0,4.057401063784624,0.5327444828542067,0.42213121260878195,1,0.9014370147542913,107.43326340565497
10,2.5,0.5,0.9,1,0.2857142857142857,0,4.6544674240005985,0.3830952843877735,0.596819645955392,1,0.7617167417493638,107.7878222056423
15,2.5,0.5,0.9,1,0.2857142857142857,0,4.32500111252405,3,2.920318460161448,1,0.7708055886737283,108.69876813933477
20,2.5,0.5,0.9,1,0.2857142857142857,0,18.581043908923785,3,2.3868791723945266,0.9999936838366774,0.4014320460147678,112.56251140968013
5,1,1,0.9,1,0.2857142857142857,0,4.088739812810198,0.466856358039316,0.44031136882247646,0.9835735345695159,0.8062687009561342,107.09113937526489
10,1,1,0.9,1,0.2857142857142857,0,4.075162739603487,1.1847179746859684,0.9637456992008283,1,0.7824770420623685,108.37934005139219
15,1,1,0.9,1,0.2857142857142857,0,14.945151431591963,2.999985976208036,2.858420643446199,1,0.4515520835435377,112.55162247456772
20,1,1,0.9,1,0.2857142857142857,0,4.26868576305259,2.2131152894247776,2.107339698292786,1,0.7738782680196223,108.63271927317442
5,2,1,0.9,1,0.2857142857142857,0,4.091612299682891,0.4799022105307019,0.44859457079693066,1,0.8057944734843732,107.10895644433856
10,2,1,0.9,1,0.2857142857142857,0,4.091984357265748,0.4798707348247543,0.4485495344611071,1,0.8057214154250192,107.10895689885628
15,2,1,0.9,1,0.2857142857142857,0,4.325482978865083,2.9967043033940097,2.9202845795948518,1,0.7708845657635066,108.69856823822487
20,2,1,0.9,1,0.2857142857142857,0,4.3264545619907535,3,2.9222377237374184,1,0.7711171917331234,108.69876945514008
