beta_0_init,k_init,lambda_init,f_1_init,f_2_init,dif,xi,beta_0_fit,k_fit,lambda_fit,f_1_fit,f_2_fit,rmse
15,2,0.5,0.9,0.6,0.2857142857142857,0,3.8575587579905823,0.3644815206388292,0.4455029863770623,0.9307605278751044,0.7853638101451739,11.287322108844425
20,2,0.5,0.9,0.6,0.2857142857142857,0,3.8276257720760443,0.40095658350225316,0.4691416053068845,0.969959961178298,0.7884801772418351,11.319419836419113
5,2.5,0.5,0.9,0.6,0.2857142857142857,0,3.8813452966222717,0.34298527319909444,0.43844811742687523,0.9051056997650458,0.8426350631684736,11.408521262032158
10,2.5,0.5,0.9,0.6,0.2857142857142857,0,3.8736294822678974,0.3367564950087534,0.412111912251804,0.9052284520088847,0.02798858578494201,12.527132111883908
15,2.5,0.5,0.9,0.6,0.2857142857142857,0,3.835793921198123,0.39105535974027783,0.45431726157368707,0.9609188186737692,0.14775754992915657,12.48403021588377
20,2.5,0.5,0.9,0.6,0.2857142857142857,0,4.148214647066024,0.0018554606846917232,6.999176465958051,0.5961711340211748,3.166821074157e-4,18.156406854139384
5,1,1,0.9,0.6,0.2857142857142857,0,3.8339704568566835,0.3850210693396357,0.4587525567197713,0.9543977395721418,0.7863321227782567,11.302447401519126
10,1,1,0.9,0.6,0.2857142857142857,0,3.8255768312109573,0.40152598076335927,0.4647794194266683,0.9716753418391022,0.7887746912739653,11.32283963865317
15,1,1,0.9,0.6,0.2857142857142857,0,24.863452371024692,2.9999981628226386,1.3375135659062907,0.9999990703008899,9.66205515207097e-7,61.32516438891001
20,1,1,0.9,0.6,0.2857142857142857,0,39.999996199528006,2.9999998699372963,1.398700031488695,0.999999986158935,4.326405633747754e-8,62.850060542467304
5,2,1,0.9,0.6,0.2857142857142857,0,3.8258809860727916,0.404076376637021,0.47161606274136825,0.9731372554184091,0.7897575438006064,11.324652897375417
10,2,1,0.9,0.6,0.2857142857142857,0,4.14816683015766,0.11570581993715429,6.439002168671021,0.6091296437994628,0.7827716103171863,17.246442543063093
15,2,1,0.9,0.6,0.2857142857142857,0,4.147408016509486,0.006873475156427,6.905457697975553,0.5962471235250646,0.7880599614538305,17.18961235537041
20,2,1,0.9,0.6,0.2857142857142857,0,24.861494741606638,2.9999988854263226,1.3373773306324113,0.9999990675049362,3.692263010335317e-7,61.325156151963846
5,2.5,1,0.9,0.6,0.2857142857142857,0,3.857593049526551,0.37626893919891435,0.464966731515066,0.9304548292100372,0.9564962802421052,12.250520381140692
10,2.5,1,0.9,0.6,0.2857142857142857,0,4.148116064052458,0.02174922428549647,6.9795995540578,0.5973938004795185,0.7901096375490757,17.196783199852256
15,2.5,1,0.9,0.6,0.2857142857142857,0,3.833054508139493,0.3936705274712934,0.4586548260196785,0.9641434778747211,0.1122707090665836,12.510611501810903
20,2.5,1,0.9,0.6,0.2857142857142857,0,39.999299551088484,2.999993742049571,1.3988956072375558,0.999976146838709,5.208901920683573e-6,62.850100902322545
5,1,0.5,0.3,0.8,0.2857142857142857,0,3.85744204006913,0.3610359375809493,0.4443442979825295,0.9281099329478293,0.7848041362881957,11.287931603727134
10,1,0.5,0.3,0.8,0.2857142857142857,0,3.8607882194270116,0.3612277284294669,0.445316024379833,0.9267225692985352,0.7845643750502838,11.28756556960333
15,1,0.5,0.3,0.8,0.2857142857142857,0,3.8515534121508455,0.3756780473920223,0.4544939416931755,0.9412060446329276,0.7906671258205025,11.291001774706656
20,1,0.5,0.3,0.8,0.2857142857142857,0,3.8808990574841284,0.33397797521906714,0.4171727213754912,0.9011315580832584,0.10501983811647408,12.484645776061083
5,2,0.5,0.3,0.8,0.2857142857142857,0,3.845411304051305,0.3797328892691233,0.4558190804833956,0.9462061772448602,0.7904622254775291,11.293155845773606
10,2,0.5,0.3,0.8,0.2857142857142857,0,3.8690153062286803,0.3507637246826054,0.4381968618284813,0.9160887886575549,0.7839197219542896,11.291380079326347
15,2,0.5,0.3,0.8,0.2857142857142857,0,3.851475559884998,0.37257834740831114,0.4513224170849354,0.9390339352447287,0.7860362585328771,11.289006011499636
20,2,0.5,0.3,0.8,0.2857142857142857,0,4.128959515078434,2.8553630375783987,6.62160481198385,0.9840309606323725,0.022051924697160774,19.826870601670205
5,2.5,0.5,0.3,0.8,0.2857142857142857,0,3.857475226534224,0.3649132436860894,0.4458939142082168,0.9310435669547799,0.7855780804157805,11.287251777307404
10,2.5,0.5,0.3,0.8,0.2857142857142857,0,3.853547411378506,0.3691592534348813,0.4485385108637284,0.935695848492098,0.7862515501564109,11.287933279774066
15,2.5,0.5,0.3,0.8,0.2857142857142857,0,3.828105190052431,0.40127769175695094,0.46903355436463956,0.9683653839629747,0.7885128033135153,11.317604554725843
20,2.5,0.5,0.3,0.8,0.2857142857142857,0,3.8510510617591964,0.3735487414624861,0.4520730859926655,0.9392610802164437,0.7880859077140046,11.289380597324792
5,1,1,0.3,0.8,0.2857142857142857,0,3.8635979546125343,0.35634627953045495,0.4421631040014554,0.9227712200794985,0.7833918761768904,11.28855030882555
10,1,1,0.3,0.8,0.2857142857142857,0,3.8495393329285332,0.37458196455667275,0.45293551359833795,0.9404259768780437,0.7893005145626397,11.290046553860979
15,1,1,0.3,0.8,0.2857142857142857,0,3.82928255117172,0.41606859025784443,0.5150611672189593,0.9693585799794318,0.9140115281983875,11.884793383800526
20,1,1,0.3,0.8,0.2857142857142857,0,4.151024819861686,2.9177909295511095,6.84680226204454,0.962291402427568,0.7846519654187104,18.909097621554345
5,2,1,0.3,0.8,0.2857142857142857,0,3.8497623650972423,0.37528348026117325,0.4524965879331487,0.9420028529725493,0.7850790254891944,11.290147714204743
10,2,1,0.3,0.8,0.2857142857142857,0,3.8445520629722374,0.38125621865485687,0.45739417453757597,0.947881306963207,0.7866959730912149,11.294042928356106
15,2,1,0.3,0.8,0.2857142857142857,0,3.855951634157455,0.3680525106760137,0.4484070216157195,0.9338267960320021,0.7863694832487276,11.287697456391282
20,2,1,0.3,0.8,0.2857142857142857,0,39.999977033581374,2.999999018642317,1.3985988637806348,0.9999997118885857,2.9469979134777446e-7,62.85006576429307
5,2.5,1,0.3,0.8,0.2857142857142857,0,4.148894719177849,0.13245812212726665,5.975095122874065,0.6124302482832717,0.8011326081344923,17.2596330731424
10,2.5,1,0.3,0.8,0.2857142857142857,0,3.850314675763631,0.3741039254037358,0.45303368058146143,0.9404796972540967,0.7905168374822047,11.29006006408762
15,2.5,1,0.3,0.8,0.2857142857142857,0,3.8398704139297624,0.38756780046657135,0.46060125355937803,0.9550797959761728,0.7864196512295099,11.30022804629172
20,2.5,1,0.3,0.8,0.2857142857142857,0,3.75294119003847,0.4190345696893378,0.4411736597019186,0.9862012343802073,0.8169356691067573,11.734016373411
5,1,0.5,0.5,0.8,0.2857142857142857,0,3.858286943378557,0.3652261550326363,0.44785734076828576,0.931173129924691,0.7837848664147977,11.287480932846647
10,1,0.5,0.5,0.8,0.2857142857142857,0,3.8324478467388,0.39544399811573483,0.46714698834762625,0.9627100657556027,0.7927429379768601,11.310064100308361
15,1,0.5,0.5,0.8,0.2857142857142857,0,3.8316760043738296,0.39608334103617326,0.4658650523388881,0.9655923470928074,0.7909541011623389,11.313409735652568
20,1,0.5,0.5,0.8,0.2857142857142857,0,3.8455282147084446,0.37917382638777514,0.4556404378858647,0.946350122560888,0.7874906389034528,11.292775968652233
5,2,0.5,0.5,0.8,0.2857142857142857,0,3.886019028725445,0.3310944883281827,0.42355794267570945,0.8958515842836482,0.7807524456548858,11.313073831695123
10,2,0.5,0.5,0.8,0.2857142857142857,0,3.835964506940537,0.39156887418464453,0.4646673707763762,0.959422008782912,0.7883194750460278,11.305088479141958
15,2,0.5,0.5,0.8,0.2857142857142857,0,3.851802492984624,0.375784720647509,0.4527204795018374,0.9421332582304551,0.7855920177594722,11.290936976424772
20,2,0.5,0.5,0.8,0.2857142857142857,0,4.114009176088027,0.04064174225518791,0.33694861176194263,0.6300207556957758,0.8144344077592052,15.730160441755169
5,2.5,0.5,0.5,0.8,0.2857142857142857,0,3.871172602275279,0.3491690262575681,0.43678711160328615,0.9139821562418335,0.7833146806035507,11.292762819157629
10,2.5,0.5,0.5,0.8,0.2857142857142857,0,3.8270587751842977,0.4040171922465074,0.47130403179863734,0.9725145144796397,0.7911792127542252,11.323652082546474
15,2.5,0.5,0.5,0.8,0.2857142857142857,0,3.8330101383567383,0.3939482939527959,0.46579440050357357,0.9621012246883373,0.7893810728680105,11.308474552022195
20,2.5,0.5,0.5,0.8,0.2857142857142857,0,3.831835702450763,0.39718025605798224,0.4671109983492201,0.9652465920366932,0.7864483811652297,11.312561465511298
5,1,1,0.5,0.8,0.2857142857142857,0,3.9077043399574207,0.3022695489701172,0.4018506197208395,0.8656310989651954,0.7718546867247698,11.38425545521068
10,1,1,0.5,0.8,0.2857142857142857,0,3.8497917364750522,0.3750517536920842,0.4537798992596798,0.9412409667047765,0.7877241069534415,11.289932316656218
15,1,1,0.5,0.8,0.2857142857142857,0,3.830729116634519,0.4003757888799013,0.4690519058875252,0.9647392742564644,0.8620571944848752,11.4814760353769
20,1,1,0.5,0.8,0.2857142857142857,0,3.878031786675078,0.34931867413964246,0.4417193605767791,0.903198487533247,0.9493972633331067,12.212052039412336
5,2,1,0.5,0.8,0.2857142857142857,0,3.852770603130513,0.369756802544851,0.4501216027244506,0.9367070865650947,0.7863645864955302,11.28836747518396
10,2,1,0.5,0.8,0.2857142857142857,0,3.8190799786631624,0.41053448564712036,0.4674661406736268,0.9832746588241967,0.035627603868776114,12.588299434812992
15,2,1,0.5,0.8,0.2857142857142857,0,3.838048637900542,0.3920788856028361,0.4799640338121367,0.9599537282008698,0.2937433576389189,12.396586161527411
20,2,1,0.5,0.8,0.2857142857142857,0,4.144918264085886,0.012105763368890132,6.9417445739771555,0.5968791319368723,0.7866106561434909,17.193329548406535
5,2.5,1,0.5,0.8,0.2857142857142857,0,3.8627090063512326,0.36177291072360757,0.444450032324911,0.9253493025971604,0.7847174792690913,11.288535766014231
10,2.5,1,0.5,0.8,0.2857142857142857,0,3.82679827849022,0.4031375904616305,0.46946866659320025,0.9717479335360312,0.7895107728755382,11.322406135692098
15,2.5,1,0.5,0.8,0.2857142857142857,0,3.8664808762075276,0.3824728650558875,0.43649384932391494,0.950775270711878,0.7771327404036187,11.369774718087266
20,2.5,1,0.5,0.8,0.2857142857142857,0,4.151514396659824,2.8808972559423687,6.900287014845603,0.9478841607001592,0.017124765020537835,19.79292798761084
5,1,0.5,0.7,0.8,0.2857142857142857,0,3.89491183543921,0.3196238354106555,0.4164944338622652,0.8823278245805583,0.7789211194322376,11.337619640093973
10,1,0.5,0.7,0.8,0.2857142857142857,0,3.8528568735552082,0.37057666225415065,0.4494939908105456,0.9368546850664731,0.7866937899508293,11.288329267786892
15,1,0.5,0.7,0.8,0.2857142857142857,0,3.864289981421125,0.3538872836347472,0.43724974201852235,0.9205443682985088,0.7869058159648379,11.289804565844864
20,1,0.5,0.7,0.8,0.2857142857142857,0,3.9549955816038285,0.24430549975359978,0.3065680458672044,0.7969851828396801,0.9674750182307652,13.231108519002323
5,2,0.5,0.7,0.8,0.2857142857142857,0,3.8520340638795614,0.37241986979011354,0.4524543999542186,0.9392112336107041,0.7833533344160322,11.289363055031798
10,2,0.5,0.7,0.8,0.2857142857142857,0,3.85482302972459,0.36733719754484534,0.44761140976880126,0.9342085727288136,0.7840673000573257,11.287806671587738
15,2,0.5,0.7,0.8,0.2857142857142857,0,3.8448195611001523,0.38103247134149465,0.45577682642075146,0.947806441244976,0.7852482685497536,11.293877057813715
20,2,0.5,0.7,0.8,0.2857142857142857,0,3.84185501620375,0.38249071484989006,0.45722853273052805,0.9497242652872264,0.787870719766725,11.295414952507324
5,2.5,0.5,0.7,0.8,0.2857142857142857,0,3.83345293031206,0.3922907588135129,0.4650443158444469,0.9611540379060032,0.7902580009857101,11.307433273377473
10,2.5,0.5,0.7,0.8,0.2857142857142857,0,3.8408086884973236,0.38531216754264347,0.45801337993886043,0.9538491254252904,0.7866999606391079,11.299053239018978
15,2.5,0.5,0.7,0.8,0.2857142857142857,0,3.843972583827988,0.38302116246149515,0.45879533870072164,0.9502486436203953,0.7865741627605154,11.295889677360444
20,2.5,0.5,0.7,0.8,0.2857142857142857,0,3.8388016896959543,0.39032814789514786,0.46323978710777647,0.9572361625440475,0.7851844372467154,11.30284849167702
5,1,1,0.7,0.8,0.2857142857142857,0,3.873694400711327,0.3452100402022377,0.4349021359521882,0.9100811260252258,0.7807264829747437,11.296027252872628
10,1,1,0.7,0.8,0.2857142857142857,0,3.8670580264375687,0.35310451786399916,0.43887716362273754,0.9183757344217117,0.7845054578377871,11.290091505432617
15,1,1,0.7,0.8,0.2857142857142857,0,24.84025417365102,2.9999982091080364,1.3372372285359178,0.9999956213305632,7.884676090919029e-7,61.32517754750512
20,1,1,0.7,0.8,0.2857142857142857,0,39.99873635246225,2.999982211123209,1.3981744379325804,0.9999832285515727,7.443143303254018e-6,62.85011674709969
5,2,1,0.7,0.8,0.2857142857142857,0,3.8526413612382915,0.37316534684131114,0.4524552951251989,0.9386096231525595,0.819991622525891,11.322741031046311
10,2,1,0.7,0.8,0.2857142857142857,0,3.8428686852509153,0.3851935310977322,0.459791866486778,0.9525978653642547,0.7882512935796449,11.298193989958483
15,2,1,0.7,0.8,0.2857142857142857,0,3.825331937339529,0.37705990420008384,0.46066493357852006,0.9460871399779403,0.7933212118174044,11.330826045355431
20,2,1,0.7,0.8,0.2857142857142857,0,4.14952597034314,0.6594049333455625,6.502685926034626,0.6776946060538177,0.8335478090598322,17.617170120768407
5,2.5,1,0.7,0.8,0.2857142857142857,0,3.8620893739397055,0.3587181743040077,0.4422707091372824,0.9242477992175002,0.7836256305700735,11.28799278144075
10,2.5,1,0.7,0.8,0.2857142857142857,0,3.832680578717531,0.3949243883757932,0.4652318854116074,0.9633709982550254,0.784881367775929,11.309939443088862
15,2.5,1,0.7,0.8,0.2857142857142857,0,4.146855526223591,0.002451702828993707,6.9990060836254075,0.5957382991640514,0.7902707573879035,17.187408600707975
20,2.5,1,0.7,0.8,0.2857142857142857,0,39.997015371796984,2.9999616044781545,1.3985023782057984,0.9999754895329681,1.147516079103017e-5,62.85007436727586
5,1,0.5,0.9,0.8,0.2857142857142857,0,3.879442109958351,0.33840631389236614,0.4295858797346891,0.9021255982093763,0.784830700146939,11.303861046700876
10,1,0.5,0.9,0.8,0.2857142857142857,0,3.850174047639945,0.3732741835923652,0.45130964670895907,0.9401258045457441,0.7857153141680376,11.289547368302419
15,1,0.5,0.9,0.8,0.2857142857142857,0,3.8326742209839693,0.3947626359134604,0.46436233528612075,0.9634685100784294,0.787325760146599,11.309905689330146
20,1,0.5,0.9,0.8,0.2857142857142857,0,3.8249157683953894,0.4037175327363837,0.4700567143240767,0.9727680724876755,0.7881744711922403,11.324004400741533
5,2,0.5,0.9,0.8,0.2857142857142857,0,3.8533117189216637,0.3684454694608997,0.4496960471498567,0.9351107982461498,0.7887993957552357,11.28824813130433
10,2,0.5,0.9,0.8,0.2857142857142857,0,3.851221145692243,0.3775162653289849,0.4533339776111339,0.9426088262708026,0.7859420738816791,11.291534237826458
15,2,0.5,0.9,0.8,0.2857142857142857,0,3.852465528468927,0.3701666506525003,0.44939780958505676,0.9357279966285588,0.7872505382878767,11.28844543550704
20,2,0.5,0.9,0.8,0.2857142857142857,0,4.146528529261095,0.010318502722250378,6.978720548172172,0.5965121783111256,0.7931876534154292,17.191490976789506
5,2.5,0.5,0.9,0.8,0.2857142857142857,0,3.8402193925041184,0.3857757239768911,0.45763853851250996,0.954659937500643,0.7902459702255884,11.300486848569184
10,2.5,0.5,0.9,0.8,0.2857142857142857,0,3.8272233004380363,0.40233210613333925,0.4703669652297716,0.9709088935379036,0.788051249252077,11.321076721686149
15,2.5,0.5,0.9,0.8,0.2857142857142857,0,3.8261317974025455,0.4127618547280504,0.48645178816074947,0.9708131641480562,0.9304905585363139,11.975646761856138
20,2.5,0.5,0.9,0.8,0.2857142857142857,0,3.841965111811154,0.38811914665043634,0.4766788047027518,0.9464485740109253,0.948920486158241,12.16022090131899
5,1,1,0.9,0.8,0.2857142857142857,0,3.856658958792749,0.3666478067768017,0.4462008720517178,0.932449767490588,0.780625152148892,11.288140872723137
10,1,1,0.9,0.8,0.2857142857142857,0,3.8726413538931426,0.34600443070424686,0.43503258959651736,0.9110972358772563,0.784573762411084,11.294879126728413
15,1,1,0.9,0.8,0.2857142857142857,0,39.9999579180237,2.999998722783368,1.399095484187794,0.9999984322151687,4.045022899967776e-7,62.85007211365444
20,1,1,0.9,0.8,0.2857142857142857,0,39.98735304450991,2.9998535233869763,1.3983101407459642,0.9998710672222839,6.330559971745586e-5,62.850122620147715
5,2,1,0.9,0.8,0.2857142857142857,0,3.812737083682096,0.41963280938158615,0.48007546241529847,0.9901373220120138,0.7901175634891024,11.358008119266627
10,2,1,0.9,0.8,0.2857142857142857,0,4.147241278495115,0.001326839464245111,6.994092832742251,0.5957033049863045,0.7930644293279916,17.1872110918629
15,2,1,0.9,0.8,0.2857142857142857,0,4.065928103422256,0.08828114391340947,0.3357900787772984,0.6778926820368822,0.772380744804688,14.210628242679656
20,2,1,0.9,0.8,0.2857142857142857,0,24.83259271696977,2.9999980863452604,1.3368606165563146,0.9999957964740627,1.142456056035801e-6,61.325181120823615
5,2.5,1,0.9,0.8,0.2857142857142857,0,3.8254536417235285,0.4020033938521878,0.46351439940158423,0.9745219260167975,0.7832133936684608,11.330265646725938
10,2.5,1,0.9,0.8,0.2857142857142857,0,4.155964471945019,0.4233759583733562,6.70599938344411,0.6432727493261796,0.8173257015175794,17.434393038781945
15,2.5,1,0.9,0.8,0.2857142857142857,0,3.837262422087988,0.3883214382138928,0.45274030966190754,0.958531781321265,0.0967303066796204,12.51041484586362
20,2.5,1,0.9,0.8,0.2857142857142857,0,24.85219956345204,2.999998112105236,1.3372401133181577,0.999998748984458,8.918372835231558e-6,61.32516199660771
5,1,0.5,0.3,1,0.2857142857142857,0,4.080770744779601,2.9999999999992903,6.999999999994882,0.9999999999999997,1,20.16991725189384
10,1,0.5,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
15,1,0.5,0.3,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,3.1086244689504383e-15,0.9999999999999998,1,52.532419610002535
20,1,0.5,0.3,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,3.1086244689504383e-15,0.9999999999999998,1,52.532419610002535
5,2,0.5,0.3,1,0.2857142857142857,0,4.080582372310337,2.9999999999999964,6.999999999999995,0.9999999999999997,1,20.16991686857634
10,2,0.5,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
15,2,0.5,0.3,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,1.942890293094024e-15,0.9999999999999998,1,52.532419610002535
20,2,0.5,0.3,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,1.942890293094024e-15,0.9999999999999998,1,52.532419610002535
5,2.5,0.5,0.3,1,0.2857142857142857,0,4.080582372310337,2.9999999999999964,6.999999999999995,0.9999999999999997,1,20.16991686857634
10,2.5,0.5,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
15,2.5,0.5,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
20,2.5,0.5,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
5,1,1,0.3,1,0.2857142857142857,0,4.080563509154535,2.9999999999994076,6.999999999996469,0.9999999999999998,1,20.169916904116395
10,1,1,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
15,1,1,0.3,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,3.1086244689504383e-15,0.9999999999999998,1,52.532419610002535
20,1,1,0.3,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,3.1086244689504383e-15,0.9999999999999998,1,52.532419610002535
5,2,1,0.3,1,0.2857142857142857,0,4.080464072639303,2.9999999999990967,6.999999999998137,0.9999999999999997,1,20.16991731361526
10,2,1,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
15,2,1,0.3,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,1.942890293094024e-15,0.9999999999999998,1,52.532419610002535
20,2,1,0.3,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,1.942890293094024e-15,0.9999999999999998,1,52.532419610002535
5,2.5,1,0.3,1,0.2857142857142857,0,4.080582372310337,2.9999999999999964,6.999999999999995,0.9999999999999997,1,20.16991686857634
10,2.5,1,0.3,1,0.2857142857142857,0,3.7221532814528535,2.999999999776759,1.9731609124384875e-9,0.9999999999999998,1,47.01690060550237
15,2.5,1,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
20,2.5,1,0.3,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,1.942890293094024e-15,0.9999999999999998,1,52.532419610002535
5,1,0.5,0.5,1,0.2857142857142857,0,4.080521655949458,2.9999999999992903,6.999999999994881,0.9999999999999997,1,20.16991703094509
10,1,0.5,0.5,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
15,1,0.5,0.5,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,3.1086244689504383e-15,0.9999999999999998,1,52.532419610002535
20,1,0.5,0.5,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,3.1086244689504383e-15,0.9999999999999998,1,52.532419610002535
5,2,0.5,0.5,1,0.2857142857142857,0,4.080723157618113,2.9999999999992015,6.999999999999997,0.9999999999996989,1,20.1699170283707
10,2,0.5,0.5,1,0.2857142857142857,0,6.661338147750939e-15,2.9999999999999987,6.9999999999999964,0.9999999999999996,1,52.532419610002535
15,2,0.5,0.5,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
20,2,0.5,0.5,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
5,2.5,0.5,0.5,1,0.2857142857142857,0,4.080582372310337,2.999999999999997,6.999999999999997,0.9999999999999992,1,20.169916868345414
10,2.5,0.5,0.5,1,0.2857142857142857,0,6.661338147750939e-15,2.9999999999999987,6.9999999999999964,0.9999999999999996,1,52.532419610002535
15,2.5,0.5,0.5,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
20,2.5,0.5,0.5,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
5,1,1,0.5,1,0.2857142857142857,0,4.080563509154535,2.9999999999994076,6.999999999996469,0.9999999999999998,1,20.169916904116395
10,1,1,0.5,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
15,1,1,0.5,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,3.1086244689504383e-15,0.9999999999999998,1,52.532419610002535
20,1,1,0.5,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,3.1086244689504383e-15,0.9999999999999998,1,52.532419610002535
5,2,1,0.5,1,0.2857142857142857,0,4.080537106755737,2.9999999999990967,6.999999999998137,0.9999999999999997,1,20.169916976393072
10,2,1,0.5,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
15,2,1,0.5,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,1.942890293094024e-15,0.9999999999999998,1,52.532419610002535
20,2,1,0.5,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,1.942890293094024e-15,0.9999999999999998,1,52.532419610002535
5,2.5,1,0.5,1,0.2857142857142857,0,4.080582372310337,2.999999999999997,6.999999999999997,0.9999999999999992,1,20.169916868345414
10,2.5,1,0.5,1,0.2857142857142857,0,3.7221532814528535,2.999999999776759,1.9731609124384875e-9,0.9999999999999998,1,47.01690060550237
15,2.5,1,0.5,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
20,2.5,1,0.5,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
5,1,0.5,0.7,1,0.2857142857142857,0,4.0807047651858674,2.9999999999992903,6.9999999999948805,0.9999999999999997,1,20.16991696489002
10,1,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
15,1,0.5,0.7,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,3.1086244689504383e-15,0.9999999999999998,1,52.532419610002535
20,1,0.5,0.7,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,3.1086244689504383e-15,0.9999999999999998,1,52.532419610002535
5,2,0.5,0.7,1,0.2857142857142857,0,4.080719439087865,2.9999999999999982,6.999999999999998,0.999999999999803,1,20.169917014494363
10,2,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
15,2,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
20,2,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
5,2.5,0.5,0.7,1,0.2857142857142857,0,4.080719439087865,2.9999999999999982,6.999999999999998,0.999999999999803,1,20.169917014494363
10,2.5,0.5,0.7,1,0.2857142857142857,0,6.661338147750939e-15,2.9999999999999987,6.9999999999999964,0.9999999999999996,1,52.532419610002535
15,2.5,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
20,2.5,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.532419610002535
5,1,1,0.7,1,0.2857142857142857,0,4.080563509154535,2.9999999999994076,6.999999999996469,0.9999999999999998,1,20.169916904116395
10,1,1,0.7,1,0.2857142857142857,0,3.722055314336501,2.999999999999999,2.4732037529062723e-9,0.9999999999734346,1,47.01690058778564
15,1,1,0.7,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,3.1086244689504383e-15,0.9999999999999998,1,52.532419610002535
20,1,1,0.7,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,3.1086244689504383e-15,0.9999999999999998,1,52.532419610002535
5,2,1,0.7,1,0.2857142857142857,0,4.080701226521802,2.9999999999999982,6.999999999999998,0.9999999999998028,1,20.16991695434264
10,2,1,0.7,1,0.2857142857142857,0,3.722120183703177,2.999999999999999,2.1220465384885756e-9,0.9999999999199718,1,47.0169005927727
15,2,1,0.7,1,0.2857142857142857,0,1.9984014443252818e-14,2.999999999999999,3.1086244689504383e-15,0.9999999999999998,1,52.532419610002535
