beta_0_init,k_init,lambda_init,f_1_init,f_2_init,dif,xi,beta_0_fit,k_fit,lambda_fit,f_1_fit,f_2_fit,nlogll
5,2,1,0.9,0.6,0.2857142857142857,0,3.4767700951855027,0.5625954842929526,0.2943392785723362,1,0.7299892352236741,106.98393092507847
10,2,1,0.9,0.6,0.2857142857142857,0,3.6628930028620585,3,1.7086806940533465,0.9999858035133176,0.558230527556165,109.71787308407616
15,2,1,0.9,0.6,0.2857142857142857,0,3.6679239792517775,2.887140923184049,1.616974120265387,0.9773010660978438,0.5625172707625306,109.79048483938173
20,2,1,0.9,0.6,0.2857142857142857,0,3.6613701335426434,2.9737284121963166,1.6962887930206776,1,0.5587347328851574,109.7116069547456
5,2.5,1,0.9,0.6,0.2857142857142857,0,3.579474414991238,0.4330308133757249,0.21864454187478605,0.8252393940181973,0.7401887560379482,107.16129147177583
10,2.5,1,0.9,0.6,0.2857142857142857,0,3.47582647457826,0.5627380475192291,0.2943014800105804,1,0.7300079710495104,106.9839161778559
15,2.5,1,0.9,0.6,0.2857142857142857,0,3.689172168396734,3,1.6806745471003504,0.9743274556504444,0.555161199024137,109.83053944881368
20,2.5,1,0.9,0.6,0.2857142857142857,0,3.6635372759331384,3,1.7100866636660077,0.999999860280476,0.5582666081573386,109.71779803455861
5,1,0.5,0.3,0.8,0.2857142857142857,0,3.4776063825705714,0.5614300773145446,0.29346538966860103,0.9978616349055289,0.7302466647052221,106.98517607861172
10,1,0.5,0.3,0.8,0.2857142857142857,0,3.4784837797492703,0.5583144419641138,0.29154595710391756,0.9919003315270577,0.7307417327999018,106.98871210028646
15,1,0.5,0.3,0.8,0.2857142857142857,0,3.4770795336072635,0.5622808136793329,0.294308867669524,1,0.7298447571103324,106.98392452075065
20,1,0.5,0.3,0.8,0.2857142857142857,0,19.80036651196162,0.40171299932993493,1.5050292245525094,1,0.28203724761153937,121.16850671762693
5,2,0.5,0.3,0.8,0.2857142857142857,0,3.4790302890590628,0.5619117893671326,0.29361364349571684,0.9979698769717493,0.7303440452479806,106.98512703434527
10,2,0.5,0.3,0.8,0.2857142857142857,0,3.4785344631862127,0.5626120354098941,0.29414915192690144,1,0.7307503468999295,106.98400211208047
15,2,0.5,0.3,0.8,0.2857142857142857,0,3.6637006043208062,3,1.7096924870764836,1,0.5583017042582277,109.71780394442882
20,2,0.5,0.3,0.8,0.2857142857142857,0,3.476228123076082,0.562452994403277,0.2943282426954233,1,0.7300537766732944,106.98392570150186
5,2.5,0.5,0.3,0.8,0.2857142857142857,0,3.4789548117889897,0.5576637997400582,0.2909499546975065,0.9909068329501722,0.7306440819519917,106.98931360215916
10,2.5,0.5,0.3,0.8,0.2857142857142857,0,3.484638058657928,0.5513806187122048,0.28715175906870316,0.9794793350576498,0.731785595836715,106.9966603207384
15,2.5,0.5,0.3,0.8,0.2857142857142857,0,3.664094269651182,3,1.710475657437387,0.999996198206002,0.5587143385846021,109.71784018597718
20,2.5,0.5,0.3,0.8,0.2857142857142857,0,3.6519440124530966,2.8795652579597584,1.645737629472574,1,0.5608890547476459,109.68858072238119
5,1,1,0.3,0.8,0.2857142857142857,0,3.4766730607921668,0.5630931965251379,0.2943957193095329,1,0.7299390020233831,106.98392090056599
10,1,1,0.3,0.8,0.2857142857142857,0,3.657153255294328,2.929959028914432,1.6640444177509854,1,0.5603037108022533,109.7010857212467
15,1,1,0.3,0.8,0.2857142857142857,0,3.4776375263891115,0.5625635526730974,0.2942540436416307,0.9997427182777128,0.7300854427882093,106.98408542350978
20,1,1,0.3,0.8,0.2857142857142857,0,39.99988980170788,0.5403634880096846,1.3009907609393967,1,0.17043454553500853,120.92698941117744
5,2,1,0.3,0.8,0.2857142857142857,0,3.4755811677498967,0.5618324207811038,0.29481583009643464,0.9999577646844774,0.729497266379874,106.98402152794618
10,2,1,0.3,0.8,0.2857142857142857,0,3.6642593750131796,2.9992716891558118,1.7097457629550084,1,0.5581726250790389,109.71763530868762
15,2,1,0.3,0.8,0.2857142857142857,0,3.4793033080506,0.5593431629424508,0.2920962131218806,0.9936942852130675,0.7305495168053651,106.98761009046734
20,2,1,0.3,0.8,0.2857142857142857,0,3.6648980822383006,3,1.709516554937495,1,0.5579769555273282,109.71780422220529
5,2.5,1,0.3,0.8,0.2857142857142857,0,3.4765180180706716,0.5627853530045172,0.2943004624889302,1,0.730103158428595,106.98393198225736
10,2.5,1,0.3,0.8,0.2857142857142857,0,3.4868412700555913,0.5473100773753987,0.2852781509744448,0.975837416913282,0.7311330342715754,106.99915127237412
15,2.5,1,0.3,0.8,0.2857142857142857,0,3.6817609346449207,3,1.743688511336467,0.967481310790949,0.5530237526781989,109.85597282296793
20,2.5,1,0.3,0.8,0.2857142857142857,0,3.5284633480903294,0.4966286663383592,0.25153980392531355,0.8929250842617347,0.7418086511278752,107.07248615972117
5,1,0.5,0.5,0.8,0.2857142857142857,0,3.556806192455462,1.5905323373474896,0.8635964797863027,0.9958894737569655,0.6024171996009129,109.12777778305917
10,1,0.5,0.5,0.8,0.2857142857142857,0,3.700267152200392,0.2799683230843849,0.13927510170203022,0.6967606308350986,0.7219695502157497,107.47115499810212
15,1,0.5,0.5,0.8,0.2857142857142857,0,3.6634929013893407,2.99513790137735,1.7041535634406755,1,0.5589309781199829,109.71670196454919
20,1,0.5,0.5,0.8,0.2857142857142857,0,40,0.53527195384984,1.3056984904256026,0.9999755365464893,0.17022609245405662,120.92720061493343
5,2,0.5,0.5,0.8,0.2857142857142857,0,3.4762067091126525,0.5628553999766819,0.2942877384937733,1,0.7299886260212451,106.98392477559445
10,2,0.5,0.5,0.8,0.2857142857142857,0,3.4763124601207256,0.5628067004440959,0.2943787142549632,0.9999998486464701,0.729972767675876,106.98392536051014
15,2,0.5,0.5,0.8,0.2857142857142857,0,3.652397068503515,2.871681429290506,1.6247348991671433,1,0.5622930578997971,109.68667098632925
20,2,0.5,0.5,0.8,0.2857142857142857,0,3.6638164279839764,3,1.709331759667997,1,0.5584855851965532,109.7178082406279
5,2.5,0.5,0.5,0.8,0.2857142857142857,0,3.4749658848571556,0.5621807979417026,0.2941539218131402,1,0.7299219760513969,106.98394005206765
10,2.5,0.5,0.5,0.8,0.2857142857142857,0,3.4820781147397604,0.5534190796139354,0.28850714273046796,0.9835524520882504,0.7312782077896631,106.99396716258588
15,2.5,0.5,0.5,0.8,0.2857142857142857,0,3.6657252545687182,3,1.7080735915175687,0.99999674501837,0.5580407223802057,109.71780949820445
20,2.5,0.5,0.5,0.8,0.2857142857142857,0,3.4768448193242487,0.5626774980187452,0.29430616447176106,0.999981745029944,0.7299335816021146,106.9839419927429
5,1,1,0.5,0.8,0.2857142857142857,0,3.476640551431932,0.5630651310248559,0.29441761877170536,1,0.729962816877035,106.98392243080198
10,1,1,0.5,0.8,0.2857142857142857,0,3.4765038333846356,0.5626457927831425,0.29439500463726265,1,0.7298694967011703,106.98392722162161
15,1,1,0.5,0.8,0.2857142857142857,0,3.4761635727872786,0.5628801326578143,0.2942434632231707,0.9999974423132276,0.7302083825773381,106.98393526850955
20,1,1,0.5,0.8,0.2857142857142857,0,3.4763200892319635,0.5624055306603184,0.2943214099474404,1,0.7299910192587402,106.98392752722434
5,2,1,0.5,0.8,0.2857142857142857,0,3.483438957502397,0.5524689154784275,0.28770207023710564,0.982345464291196,0.7313486226376851,106.9947439995032
10,2,1,0.5,0.8,0.2857142857142857,0,3.663815521663806,3,1.708616801391273,0.9999984384325458,0.5582651861236979,109.71780701634043
15,2,1,0.5,0.8,0.2857142857142857,0,3.476642534839301,0.5623075558110789,0.294251524799104,1,0.7297547834208243,106.98393220414128
20,2,1,0.5,0.8,0.2857142857142857,0,3.6626842908188966,2.8992216980395416,1.6410154401646393,0.9899110217977527,0.5593655433458096,109.73569828234612
5,2.5,1,0.5,0.8,0.2857142857142857,0,3.4760241254578172,0.5630362601014332,0.29425776727141006,1,0.7304278386098491,106.98394373246165
10,2.5,1,0.5,0.8,0.2857142857142857,0,3.4841794249322757,0.5535662662388443,0.28859083867814544,0.9846606114877653,0.7306671100972231,106.9932857510579
15,2.5,1,0.5,0.8,0.2857142857142857,0,3.664016736887474,3,1.7106183001094641,1,0.5581910141451183,109.71780397631262
20,2.5,1,0.5,0.8,0.2857142857142857,0,3.760334999268136,2.9988342833844186,1.8334604542471162,0.870248339783824,0.5340770418929622,110.35109656016863
5,1,0.5,0.7,0.8,0.2857142857142857,0,3.476457721133481,0.5624883853901852,0.29433124377249276,0.9998649202949486,0.7298612413491685,106.9840045311494
10,1,0.5,0.7,0.8,0.2857142857142857,0,3.4768396988688073,0.5627515313171882,0.29410008238336616,0.9996164614194855,0.7301487945836049,106.98414597017991
15,1,0.5,0.7,0.8,0.2857142857142857,0,3.4763768393852263,0.5625536932604905,0.29436361235647857,1,0.7295677100971578,106.98393785844617
20,1,0.5,0.7,0.8,0.2857142857142857,0,19.310559026472642,0.40722317777370143,1.6046498307770665,1,0.28693808135996,121.17646528446757
5,2,0.5,0.7,0.8,0.2857142857142857,0,3.4762067091126525,0.5628553999766819,0.2942877384937733,1,0.7299886260212451,106.98392477559445
10,2,0.5,0.7,0.8,0.2857142857142857,0,3.480451775307698,0.5373967981303484,0.2967023773564034,1,0.7039733050952868,107.02755771341444
15,2,0.5,0.7,0.8,0.2857142857142857,0,3.4976282420243594,0.5336601966999597,0.2756894626720933,0.9500282452176205,0.7344422404058972,107.01826227519075
20,2,0.5,0.7,0.8,0.2857142857142857,0,3.663208972750633,3,1.7104106749865977,0.9999877251422513,0.5586091855937856,109.71786103645992
5,2.5,0.5,0.7,0.8,0.2857142857142857,0,3.4828848760501914,0.5551845308806906,0.2924076500242455,0.9962762812442169,0.728151013357113,106.98662861597396
10,2.5,0.5,0.7,0.8,0.2857142857142857,0,3.4755770174378298,0.5622921451427167,0.2944972608224749,1,0.7297303379384759,106.98393888745389
15,2.5,0.5,0.7,0.8,0.2857142857142857,0,3.6641840793825393,3,1.7091443619406146,1,0.5582662892328445,109.7178074831399
20,2.5,0.5,0.7,0.8,0.2857142857142857,0,3.4768616450366006,0.5628270353976873,0.2943228146757767,1,0.7299557413603847,106.98393125021929
5,1,1,0.7,0.8,0.2857142857142857,0,3.4763549513702285,0.5627556177683402,0.2943853557099254,1,0.7299416363649271,106.98392502474557
10,1,1,0.7,0.8,0.2857142857142857,0,3.5029595717368123,0.5250393103109999,0.2703359457974818,0.937487055994232,0.7351443380603229,107.02871273408732
15,1,1,0.7,0.8,0.2857142857142857,0,3.6639649476544767,2.9995998690430343,1.7096105788123634,1,0.5582859135664675,109.71770956611336
20,1,1,0.7,0.8,0.2857142857142857,0,3.547640804547612,0.37808635247937694,0.251742527871713,0.9363278568545075,0.655463777347361,107.60762624205803
5,2,1,0.7,0.8,0.2857142857142857,0,3.4960684095686463,0.5273417105541042,0.27243639492969435,0.941514969670068,0.7309752510895842,107.0266905726795
10,2,1,0.7,0.8,0.2857142857142857,0,3.9385984591136687,3,3.09906364439738,0.6645692719343979,0.48097217635646716,112.39199742835257
15,2,1,0.7,0.8,0.2857142857142857,0,3.4806368604790023,0.55563164766223,0.2892358772591308,0.9861885341517143,0.731963418742374,106.99233033026233
20,2,1,0.7,0.8,0.2857142857142857,0,15.719290971489869,2.9996551428249236,1.0875914049343418,0.9931530020467545,0.20216126205678403,115.37496850163403
5,2.5,1,0.7,0.8,0.2857142857142857,0,3.4761239966021127,0.5628120392682685,0.2943522142488523,1,0.7299420592753892,106.98393803467866
10,2.5,1,0.7,0.8,0.2857142857142857,0,3.600646478173611,0.3841695919225035,0.1905789423179648,0.7718735255661593,0.7388011923982146,107.24868873477915
15,2.5,1,0.7,0.8,0.2857142857142857,0,3.479395521487684,0.5856216754956962,0.2919915195043937,1,0.7542912156888826,107.01714810312582
20,2.5,1,0.7,0.8,0.2857142857142857,0,3.5367145984407706,1.8434118213424528,1.0673317712669907,1,0.5901346853462397,109.2921838774801
5,1,0.5,0.9,0.8,0.2857142857142857,0,3.4911455934517974,0.5435086309526262,0.28228557988183595,0.9681191902324859,0.7325258239997288,107.00450376251564
10,1,0.5,0.9,0.8,0.2857142857142857,0,3.475914003566194,0.562734058938452,0.2943835694220639,1,0.7299643069169792,106.98393636210285
15,1,0.5,0.9,0.8,0.2857142857142857,0,3.6262231493306496,2.595847635428044,1.4719103112983345,1,0.5680865708244198,109.60846165352157
20,1,0.5,0.9,0.8,0.2857142857142857,0,19.38383629005714,0.3918674229623669,1.466276843091328,1,0.28608090791736174,121.1793282422043
5,2,0.5,0.9,0.8,0.2857142857142857,0,3.481911185241292,0.5551813691843641,0.2895912768371778,0.9870118782774916,0.7311995601073069,106.99175907203399
10,2,0.5,0.9,0.8,0.2857142857142857,0,3.6628192510294806,3,1.710745320266982,1,0.5583960670966815,109.71779740231106
15,2,0.5,0.9,0.8,0.2857142857142857,0,3.628490367555851,2.6545894353371566,1.496996380187271,1,0.5696507295669359,109.62725003809993
20,2,0.5,0.9,0.8,0.2857142857142857,0,3.6645711229855875,3,1.710243824394204,1,0.5580361960590827,109.71779963631774
5,2.5,0.5,0.9,0.8,0.2857142857142857,0,3.476587666918053,0.5628018312629816,0.2943199609406071,1,0.7299648654204104,106.9839339744899
10,2.5,0.5,0.9,0.8,0.2857142857142857,0,3.662810705491342,3,1.7107491792640026,1,0.5583611345167009,109.717802466115
15,2.5,0.5,0.9,0.8,0.2857142857142857,0,3.6673154544886364,3,1.718911937055125,0.990315613055752,0.5570484304538104,109.75769431470943
20,2.5,0.5,0.9,0.8,0.2857142857142857,0,3.661558460993749,2.9606228865359814,1.6825081540113596,1,0.5593911713649566,109.70850752027118
5,1,1,0.9,0.8,0.2857142857142857,0,3.48209469033681,0.556465241488521,0.2904493869762856,0.989783702797667,0.7308201786893443,106.99005830705681
10,1,1,0.9,0.8,0.2857142857142857,0,3.654443169800331,2.8874647418300916,1.6478407891291873,1,0.5602710887364397,109.69051685976503
15,1,1,0.9,0.8,0.2857142857142857,0,3.6645945354363225,3,1.7093840078000584,1,0.5582723499110203,109.7178036274708
20,1,1,0.9,0.8,0.2857142857142857,0,3.6626891801460575,2.981548494566253,1.7002927004438444,1,0.5583902102729257,109.71346982169558
5,2,1,0.9,0.8,0.2857142857142857,0,3.482962635700322,0.5559989960434499,0.2903807179910282,0.9895668833829332,0.7306618210825417,106.99020732345056
10,2,1,0.9,0.8,0.2857142857142857,0,3.6647975107243496,3,1.7098474411807532,1,0.5581654927727896,109.71780493425263
15,2,1,0.9,0.8,0.2857142857142857,0,3.6463018277890615,2.830179815173714,1.6273895435664802,0.9996934070810987,0.5610846177924502,109.67753413876325
20,2,1,0.9,0.8,0.2857142857142857,0,3.6602714409371098,2.9492969073531023,1.6797620814942935,1,0.5592109411355205,109.70575177267746
5,2.5,1,0.9,0.8,0.2857142857142857,0,3.6633713459148547,3,1.7129486447124878,0.999996699367796,0.5581123643023846,109.71782582891515
10,2.5,1,0.9,0.8,0.2857142857142857,0,3.6486720222766316,2.8219760458505663,1.6162646107867888,1,0.5601876458688517,109.67393716394461
15,2.5,1,0.9,0.8,0.2857142857142857,0,3.658853489108572,2.94265564190081,1.6767794959518532,1,0.5593029117373602,109.70413934798296
20,2.5,1,0.9,0.8,0.2857142857142857,0,3.6574636196907084,2.9340780163429323,1.6710411486609336,1,0.5599291055795803,109.702055632461
5,1,0.5,0.3,1,0.2857142857142857,0,3.47697578905497,0.5632155398949077,0.2944622490784876,1,0.7297306304270341,106.98393505978143
10,1,0.5,0.3,1,0.2857142857142857,0,4.339851769244422,0.21411610914182794,4.389132472379055,1,0.568930749337743,112.81062850769578
15,1,0.5,0.3,1,0.2857142857142857,0,4.386562382352647,0.27310569959722863,5.873967938756959,1,0.5627888996780259,112.86390197727394
20,1,0.5,0.3,1,0.2857142857142857,0,19.442888112953177,0.4076412331499011,1.5923034277788206,1,0.2856253214285558,121.17403420120921
5,2,0.5,0.3,1,0.2857142857142857,0,3.491772139350318,0.5407739457454908,0.2800316640156759,0.9612899923382996,0.7331079027588796,107.00949872003693
10,2,0.5,0.3,1,0.2857142857142857,0,3.483541550989532,0.5528387448693846,0.2882912126255187,0.9839889609014674,0.7311284806507854,106.99368793085652
15,2,0.5,0.3,1,0.2857142857142857,0,3.70999583592978,3,1.6994530897458766,0.9575228135750292,0.5493450138584417,109.90636212111521
20,2,0.5,0.3,1,0.2857142857142857,0,3.4772745791251953,0.5633210377883651,0.29441755205716613,1,0.7301777400320284,106.98393502659502
5,2.5,0.5,0.3,1,0.2857142857142857,0,3.486317456799931,0.5454835482485931,0.2825939253065946,0.9679746023393918,0.7330861377125564,107.0046809603614
10,2.5,0.5,0.3,1,0.2857142857142857,0,3.483532112640045,0.5526835868363749,0.28807678719688556,0.9832153044673846,0.7313938094017896,106.99418118232326
15,2.5,0.5,0.3,1,0.2857142857142857,0,3.433430772181959,0.6759847606917042,0.28485194111755263,1,1,108.7099260739763
20,2.5,0.5,0.3,1,0.2857142857142857,0,3.6630718276198984,3,1.712016507306802,1,0.5583676805632649,109.71781158486579
5,1,1,0.3,1,0.2857142857142857,0,3.4817080109469636,0.554597401572428,0.2893126825232849,0.9866395758305223,0.7312138230191497,106.99200197581344
10,1,1,0.3,1,0.2857142857142857,0,4.379862253533838,0.29539437497742643,6.3038270171186195,1,0.5637446103894634,112.87426664762306
15,1,1,0.3,1,0.2857142857142857,0,14.433282380777285,0.47606848075246677,2.665594015702986,1,0.3459235478540657,121.1832229492722
20,1,1,0.3,1,0.2857142857142857,0,18.53106172190386,0.39566103983771733,1.579663175309908,1,0.29476472297991946,121.19091299052674
5,2,1,0.3,1,0.2857142857142857,0,3.4764675790744213,0.5625957000913923,0.29424330189875825,1,0.729947393834095,106.98394204593582
10,2,1,0.3,1,0.2857142857142857,0,3.479094580713916,0.5608298533391818,0.2928673343863045,0.9956953490389127,0.730583702527653,106.98643641793615
15,2,1,0.3,1,0.2857142857142857,0,3.4794919875413064,0.5581321711783228,0.2918295561765132,0.9926695143652338,0.7308347783197804,106.9882630457864
20,2,1,0.3,1,0.2857142857142857,0,3.4772106804441183,0.5626357069070846,0.2943270950314588,1,0.7299257869957205,106.9839364282844
5,2.5,1,0.3,1,0.2857142857142857,0,3.502700271548023,0.5310815526233378,0.2734406838927455,0.9453257097112748,0.7364368683859306,107.02233873958328
10,2.5,1,0.3,1,0.2857142857142857,0,3.4757818407848635,0.5627432119630023,0.2943624878456692,1,0.7300907244594134,106.98390737921444
15,2.5,1,0.3,1,0.2857142857142857,0,3.5798419331599214,2.274716944254769,1.2797595243114577,1,0.5843251981418036,109.49742071431947
20,2.5,1,0.3,1,0.2857142857142857,0,3.6672484437022383,2.9952278985371077,1.7213285714145299,0.9934914700140274,0.5560357158101534,109.7435289134892
5,1,0.5,0.5,1,0.2857142857142857,0,3.4795758727415818,0.560249883205061,0.29267136373152536,0.9954336288682653,0.7305157197060295,106.98658356010117
10,1,0.5,0.5,1,0.2857142857142857,0,4.3545992436233725,0.20470918554234346,4.285310845695214,1,0.5663149012550625,112.80543857069183
15,1,0.5,0.5,1,0.2857142857142857,0,4.3848757651398085,0.3276013979698748,7,1,0.5637146343404948,112.88858089978251
20,1,0.5,0.5,1,0.2857142857142857,0,39.9992755844898,0,0,1,0.17223041047014054,121.34296343470689
5,2,0.5,0.5,1,0.2857142857142857,0,3.5240562488721885,0.5018756143299599,0.2563351169543266,0.9038528187770475,0.7383528351738327,107.06073066953587
10,2,0.5,0.5,1,0.2857142857142857,0,3.6641911196815204,3,1.708509434573637,0.9999989268099603,0.5582392812940846,109.71780240434113
15,2,0.5,0.5,1,0.2857142857142857,0,3.4808151686526165,0.5536837967389907,0.29183943880302665,0.9934039657724,0.7252919127011208,106.98949626456134
20,2,0.5,0.5,1,0.2857142857142857,0,3.6638697800674165,3,1.7098917352219911,1,0.5581689353714826,109.71780596053735
5,2.5,0.5,0.5,1,0.2857142857142857,0,3.476263114444226,0.562572332570297,0.2943341851672204,1,0.7298451638542983,106.98393277100892
10,2.5,0.5,0.5,1,0.2857142857142857,0,3.6644557821950277,2.999948705704018,1.7076397972182564,0.9999898252028554,0.5586518872900356,109.71784580026042
15,2.5,0.5,0.5,1,0.2857142857142857,0,3.66399597669179,2.996911138362555,1.7075239831048825,1,0.5584448964980195,109.71708527043289
20,2.5,0.5,0.5,1,0.2857142857142857,0,3.6466772517238497,2.806296049154613,1.5974909310017102,1,0.5622821379622673,109.66937605569792
5,1,1,0.5,1,0.2857142857142857,0,3.4763384426664894,0.5630283931651081,0.29449772991022755,1,0.7300084655078188,106.98391817590743
10,1,1,0.5,1,0.2857142857142857,0,3.6380394398797833,2.7788173398076204,1.5846208317385064,1,0.5655817406052328,109.66254902926889
15,1,1,0.5,1,0.2857142857142857,0,3.476215308586995,0.5625690054080164,0.2943903337983758,1,0.7298839726391443,106.98393110292372
20,1,1,0.5,1,0.2857142857142857,0,3.476920184847887,0.5629231782909383,0.2942593813315632,1,0.7300889910007864,106.98392899220104
5,2,1,0.5,1,0.2857142857142857,0,3.4619368474618573,0.5505853233922844,0.29812970231266156,1,0.7155924894825207,106.9995066745558
10,2,1,0.5,1,0.2857142857142857,0,3.6635416143507262,2.9897252862027734,1.7037111472485749,1,0.5581960484925796,109.71539913714217
15,2,1,0.5,1,0.2857142857142857,0,3.663465815236629,3,1.7093472271376693,1,0.5581812424876521,109.71780548717817
20,2,1,0.5,1,0.2857142857142857,0,3.499947812607447,0.5307206638704021,0.27314192719401104,0.9436409095290654,0.7358917434931027,107.02355148627915
5,2.5,1,0.5,1,0.2857142857142857,0,3.477866285216064,0.5621198402838421,0.29406248680723934,0.9995211571134127,0.7298828155306202,106.98420884795863
10,2.5,1,0.5,1,0.2857142857142857,0,3.6290655606249853,2.401767191080351,1.3767894979516277,0.9635741852107147,0.5657764019662044,109.70234389898218
15,2.5,1,0.5,1,0.2857142857142857,0,3.663894812198107,3,1.7098398363676175,0.9999968900469484,0.5581079962278414,109.7178105995646
20,2.5,1,0.5,1,0.2857142857142857,0,17.68393931713524,2.9791298974383613,1.0984161936152645,0.9265044913085518,0.1832080332357164,115.7581770674709
5,1,0.5,0.7,1,0.2857142857142857,0,3.477039219132981,0.5620036958012818,0.2940057398182593,0.9992402883872926,0.7300825538208846,106.98437595011063
10,1,0.5,0.7,1,0.2857142857142857,0,4.38323488456369,0.3259366951885787,6.946219541113747,1,0.5639490253136977,112.88754549404732
15,1,0.5,0.7,1,0.2857142857142857,0,3.510978836596335,0.5147472066692128,0.26379845979428307,0.9216498075410455,0.7372212840834496,107.04297828572287
20,1,0.5,0.7,1,0.2857142857142857,0,20.372255868210466,0.4175185475056883,1.545065219032761,1,0.27659189367322673,121.1570508916389
5,2,0.5,0.7,1,0.2857142857142857,0,3.47684440552474,0.5629872888928606,0.2943302484485026,1,0.7299188523408224,106.98393340773227
10,2,0.5,0.7,1,0.2857142857142857,0,3.476382322995949,0.562641656064564,0.29418195695072663,1,0.7300863377491156,106.98393936303805
15,2,0.5,0.7,1,0.2857142857142857,0,3.4332937851320695,0.6762485935949129,0.2849153435149021,1,1,108.70992386578085
20,2,0.5,0.7,1,0.2857142857142857,0,3.686195661523689,3,1.784045042220106,0.929146168457752,0.554225888025762,110.03695840421304
5,2.5,0.5,0.7,1,0.2857142857142857,0,3.476263114444226,0.562572332570297,0.2943341851672204,1,0.7298451638542983,106.98393277100892
10,2.5,0.5,0.7,1,0.2857142857142857,0,3.6637806027448154,3,1.7099287526141431,1,0.5581711416306953,109.71779365689365
15,2.5,0.5,0.7,1,0.2857142857142857,0,3.6574649884561063,2.925017741116142,1.664287419844066,1,0.5600365476392325,109.69983680137513
20,2.5,0.5,0.7,1,0.2857142857142857,0,3.455597199324446,0.6437770031411154,0.26877084494089515,0.954862309437385,1,108.71910939298233
5,1,1,0.7,1,0.2857142857142857,0,3.4867774052245943,0.5474991043003476,0.28453886341537304,0.9729221173300391,0.7319249413353428,107.00112448150942
10,1,1,0.7,1,0.2857142857142857,0,3.4764400820819756,0.5623446748011358,0.2942953132685998,1,0.7299157658702942,106.98393317139804
15,1,1,0.7,1,0.2857142857142857,0,3.6623199357536773,2.990497422068197,1.7090973768851618,1,0.5585795171244327,109.71561745504663
20,1,1,0.7,1,0.2857142857142857,0,3.649823560431555,2.85177028710835,1.6261218188862439,1,0.561628812454227,109.68139054896567
5,2,1,0.7,1,0.2857142857142857,0,3.4763180892778633,0.5629456175406338,0.29443499899136943,1,0.7300188126339042,106.98391717260823
10,2,1,0.7,1,0.2857142857142857,0,3.6810881740353634,2.9919205992859017,1.7137116985281204,0.97514722351615,0.5553510845602064,109.82084111547486
15,2,1,0.7,1,0.2857142857142857,0,3.6649306717540098,2.9997634260243604,1.7085642363049742,1,0.5580942718828973,109.71774924424447
20,2,1,0.7,1,0.2857142857142857,0,3.633828455381952,2.664550267473441,1.5156868178716347,1,0.5654026727454331,109.62942600971387
5,2.5,1,0.7,1,0.2857142857142857,0,3.4826502704858067,0.5545280008959217,0.2895424584072096,0.9877115779654766,0.7310599458922212,106.99134334423255
10,2.5,1,0.7,1,0.2857142857142857,0,3.476566504346552,0.5627236596495121,0.29433120438006766,1,0.7301678621558914,106.98393095194247
15,2.5,1,0.7,1,0.2857142857142857,0,3.6633784114655406,2.9995783626215062,1.7095490966098983,1,0.5583449655904466,109.71770497195384
20,2.5,1,0.7,1,0.2857142857142857,0,3.6644943579304874,3,1.7102796872500907,1,0.5581302780212958,109.71780482934847
5,1,0.5,0.9,1,0.2857142857142857,0,3.4765190879668175,0.5631278553564427,0.2944128193016713,1,0.7298757804329115,106.98393392170112
10,1,0.5,0.9,1,0.2857142857142857,0,3.4768662789073064,0.5625104549962956,0.2942312420284403,1,0.730136440171779,106.98392815491202
15,1,0.5,0.9,1,0.2857142857142857,0,3.6475458437494757,2.7970599009589474,1.5631531938693515,1,0.5650710930503928,109.66824713228445
20,1,0.5,0.9,1,0.2857142857142857,0,19.32714063663458,0.40313821736712174,1.5672969783384225,1,0.2867568919381289,121.17628631178803
5,2,0.5,0.9,1,0.2857142857142857,0,3.476095167079962,0.5628914654011872,0.29439839332253703,1,0.7300019624129808,106.98392086324232
10,2,0.5,0.9,1,0.2857142857142857,0,3.476182513258043,0.5629507553110787,0.29453509566141806,1,0.7301070179592718,106.98392717509991
15,2,0.5,0.9,1,0.2857142857142857,0,3.664440859673477,3,1.7096612227720103,0.9997131785628725,0.5582001225781598,109.7189510111486
20,2,0.5,0.9,1,0.2857142857142857,0,3.6635831136255934,3,1.710266445296225,1,0.5584392582739923,109.71780658831445
5,2.5,0.5,0.9,1,0.2857142857142857,0,3.4764836100502663,0.5622854535747156,0.29426606755315077,1,0.7299834386105108,106.98393208450464
10,2.5,0.5,0.9,1,0.2857142857142857,0,3.665642674237729,3,1.7096383164851212,1,0.558038126541042,109.7178104174728
15,2.5,0.5,0.9,1,0.2857142857142857,0,3.666639342537883,2.9999957823431465,1.7172792560824297,0.993833813747075,0.5573992784334411,109.74303230778209
20,2.5,0.5,0.9,1,0.2857142857142857,0,3.6642973145911704,3,1.7145283766297463,0.994902847033357,0.5582074623112234,109.73867197802261
5,1,1,0.9,1,0.2857142857142857,0,3.476523820193846,0.562404492109077,0.2942159800692539,1,0.7301171590341151,106.98392892204633
10,1,1,0.9,1,0.2857142857142857,0,3.476547039958587,0.5624697226468724,0.29420798639692636,0.9998724825320231,0.7297915584209984,106.98400967044873
15,1,1,0.9,1,0.2857142857142857,0,3.6646352298737406,3,1.7100585546484315,1,0.5580232251807888,109.71780511985561
20,1,1,0.9,1,0.2857142857142857,0,3.476341355108361,0.5629237461254459,0.2943088801795327,1,0.7300090262261296,106.98392871114952
