beta_0_init,xi_init,f_1_init,f_2_init,dif,k,lambda_,beta_0_fit,xi_fit,f_1_fit,f_2_fit,nlogll
10,0.057,0.9,0.4,1,0,0,6.099918373141611,0.039980862782387105,1,0.49837019327230314,112.52766228014244
15,0.057,0.9,0.4,1,0,0,5.177443899134589,0.024007678991407898,0.867448763557104,0.5285731370222055,112.23933542009549
20,0.057,0.9,0.4,1,0,0,6.099306691437756,0.03996558631377057,1,0.49827129594543046,112.52767652628675
5,0.025,0.9,0.4,1,0,0,4.123826712960704,0,0.6969223507118489,0.5642574465164432,111.81753983882852
10,0.025,0.9,0.4,1,0,0,5.71457776355993,0.03356452891313885,0.9455760232969713,0.5080741360262204,112.4120209703808
15,0.025,0.9,0.4,1,0,0,6.103623638968527,0.040095255959159,1,0.4982924878603499,112.5276553101537
20,0.025,0.9,0.4,1,0,0,6.101987671117971,0.039967148206763496,0.9999778680051282,0.49826722946659147,112.52766248982248
5,0.1,0.9,0.4,1,0,0,4.557440596577649,0.009786712299523895,0.7602550154799016,0.5482767338255627,112.00455350640604
10,0.1,0.9,0.4,1,0,0,5.525644589804416,0.030380467127844098,0.9197194304699535,0.5157063266786748,112.3557469390829
15,0.1,0.9,0.4,1,0,0,5.501799081111992,0.02979400818848106,0.9132996991052008,0.5159813191203534,112.340815366817
20,0.1,0.9,0.4,1,0,0,6.1020685798487095,0.03995406411632277,1,0.4981149307086986,112.52771585695218
5,0.057,0.3,0.6,1,0,0,4.123547701129369,0,0.6964149988550827,0.5662841714069351,111.81655135427114
10,0.057,0.3,0.6,1,0,0,6.1024729825159065,0.040034327392307736,1,0.4982614582796364,112.52768234238978
15,0.057,0.3,0.6,1,0,0,6.099025759509348,0.03993607330243232,0.9997099744339117,0.49813173925706306,112.52706171176389
20,0.057,0.3,0.6,1,0,0,4.122350072948996,7.454331416571868e-6,0.6967970260718933,0.5675587671541835,111.8168831753754
5,0.025,0.3,0.6,1,0,0,4.122627858217596,3.338965192250333e-5,0.696754729873069,0.5660310296297553,111.81736605780823
10,0.025,0.3,0.6,1,0,0,6.101824807494627,0.0400061257851204,0.9987930218389987,0.4983052426539979,112.52523926617516
15,0.025,0.3,0.6,1,0,0,6.051699499463464,0.039682911804105644,0.9877470633891632,0.499679372857052,112.50395698921263
20,0.025,0.3,0.6,1,0,0,4.123440726060901,1.7053508825618659e-6,0.6958465856934188,0.5664549602125805,111.81660210630247
5,0.1,0.3,0.6,1,0,0,4.123730094317667,0,0.6959749484448132,0.5664062238190881,111.81652125745751
10,0.1,0.3,0.6,1,0,0,6.099981222639477,0.03998285145171197,1,0.4982960408743485,112.52765128479254
15,0.1,0.3,0.6,1,0,0,6.10024854012449,0.03998644748359586,1,0.4982846360091578,112.52764916567457
20,0.1,0.3,0.6,1,0,0,4.124682967236735,3.8694723863572617e-7,0.6957495022376099,0.5661463531697687,111.81660284055344
5,0.057,0.5,0.6,1,0,0,4.123627435881318,0,0.6959719707338948,0.5662848724411138,111.81654780659942
10,0.057,0.5,0.6,1,0,0,6.095125921460823,0.039930178376858805,0.998996379873939,0.4985966069972815,112.52562866019255
15,0.057,0.5,0.6,1,0,0,6.097533259216027,0.039908271234618806,1,0.4982625825834167,112.5276855477945
20,0.057,0.5,0.6,1,0,0,6.102318911004712,0.04001458158849834,1,0.49810249589805866,112.52769158596732
5,0.025,0.5,0.6,1,0,0,4.160645144271369,5.379647998290294e-5,0.6805808111590765,0.5664511367707162,111.84005328947148
10,0.025,0.5,0.6,1,0,0,4.005413325269085,7.020830688241743e-6,0.7175488774265253,0.5919119456710478,111.88141422625814
15,0.025,0.5,0.6,1,0,0,6.103792890296136,0.04000758577101918,1,0.4981759451914817,112.5276957612595
20,0.025,0.5,0.6,1,0,0,5.728933369674843,0.03382674493087108,0.9452252801758505,0.5085811076792737,112.41063919452743
5,0.1,0.5,0.6,1,0,0,4.123734163149873,0,0.6962990372519773,0.566232609814904,111.8165130478791
10,0.1,0.5,0.6,1,0,0,5.886483756327669,0.03668269932885529,0.9684374530451627,0.5049900841371531,112.46103092345267
15,0.1,0.5,0.6,1,0,0,4.120959477600273,4.3123073034610864e-5,0.6969925739133163,0.5667410009980121,111.81753339925099
20,0.1,0.5,0.6,1,0,0,5.543755970911434,0.030641989176386473,0.920450423220833,0.5152434747672616,112.3567611726613
5,0.057,0.7,0.6,1,0,0,4.917798284422227,0.017316755876190096,0.81047635839568,0.5343778758562867,112.13145254440897
10,0.057,0.7,0.6,1,0,0,6.035917566867445,0.038854490118147914,0.9902572106720923,0.49968974725432064,112.50727357104762
15,0.057,0.7,0.6,1,0,0,4.119213043865036,2.1239656063455787e-5,0.6959996726828923,0.5682200091819445,111.81742063196619
20,0.057,0.7,0.6,1,0,0,6.106986023695907,0.040020383415168115,1,0.49828150184174647,112.5277040781387
5,0.025,0.7,0.6,1,0,0,4.992455906940071,0.01898102284090896,0.8209862386680667,0.5329021586385136,112.15582962879485
10,0.025,0.7,0.6,1,0,0,4.990087548001465,0.02082962078217971,0.8541562587076275,0.5412714054882166,112.22102331662057
15,0.025,0.7,0.6,1,0,0,14.786173043830857,0.1139655343035242,0.999507797345389,0.5248839443609643,114.40772575337843
20,0.025,0.7,0.6,1,0,0,6.10142384365683,0.040022698216294186,1,0.4982877154282933,112.52764812574516
5,0.1,0.7,0.6,1,0,0,5.057901337034607,0.020304003247308015,0.8278757522459554,0.5309056172042139,112.17647143108206
10,0.1,0.7,0.6,1,0,0,6.103794926500396,0.04009692951140112,1,0.49821629897984554,112.52768504135959
15,0.1,0.7,0.6,1,0,0,6.034868257442149,0.0389357454385664,0.9903108801970408,0.49999693973949666,112.5074086979913
20,0.1,0.7,0.6,1,0,0,6.087901318445404,0.03979296875704697,0.998636172301081,0.49831715601151927,112.52483658334178
5,0.057,0.9,0.6,1,0,0,4.1198526224056256,1.8563456963670971e-4,0.6958790151405398,0.5670038087614163,111.8218973846818
10,0.057,0.9,0.6,1,0,0,6.1027545546429565,0.04004110883378448,1,0.49813111000863186,112.52769023368683
15,0.057,0.9,0.6,1,0,0,6.0258623002926,0.03875207945688393,0.9884663341360745,0.5002816971240358,112.50349893884938
20,0.057,0.9,0.6,1,0,0,5.20016067535556,0.024039680394303438,0.8602313178893505,0.5226318600205138,112.23357263216755
5,0.025,0.9,0.6,1,0,0,4.1236498893736755,1.1048197138104236e-6,0.696343615479723,0.566466683319333,111.81655424680947
10,0.025,0.9,0.6,1,0,0,10.02920513362051,0.08004164903416089,1,0.5588095666951969,113.80985076567478
15,0.025,0.9,0.6,1,0,0,5.791155347010286,0.03511456222693605,0.9554208885057246,0.5089616044684968,112.43365222720286
20,0.025,0.9,0.6,1,0,0,6.099496600985188,0.03993993805934472,1,0.49825445551346614,112.52769618900382
5,0.1,0.9,0.6,1,0,0,4.123577123799905,5.94911621824941e-7,0.6967694181058384,0.5664852302147527,111.81655873644404
10,0.1,0.9,0.6,1,0,0,6.099782594697108,0.03997136085050461,1,0.49830384154966406,112.52765436335666
15,0.1,0.9,0.6,1,0,0,6.098561815115693,0.039917639159404925,1,0.4982079320519114,112.52770848592527
20,0.1,0.9,0.6,1,0,0,5.702542600972339,0.033464895861268655,0.940160226019797,0.5101734880837901,112.39950825043192
5,0.057,0.3,0.8,1,0,0,4.988509012983796,0.01895053933195097,0.820502726161616,0.5333117318428218,112.15460619678207
10,0.057,0.3,0.8,1,0,0,6.097274542053615,0.039902518667692524,1,0.49815152244364996,112.52765676828402
15,0.057,0.3,0.8,1,0,0,6.098899868954849,0.03994915616680696,1,0.49830801490112164,112.52765775133
20,0.057,0.3,0.8,1,0,0,20.342871063456744,0.14289037382658287,0.11409540053336287,0.4084883115781087,117.0385383738423
5,0.025,0.3,0.8,1,0,0,4.41264032246486,0.00622553549471601,0.7387070048797146,0.5527763831547741,111.9436953569507
10,0.025,0.3,0.8,1,0,0,4.115023748577079,1.0286231328565974e-4,0.6969242455601113,0.5681646301213286,111.81968118235615
15,0.025,0.3,0.8,1,0,0,5.891559333841166,0.03651195597541595,0.9691912833609877,0.5031194307233086,112.4625164436718
20,0.025,0.3,0.8,1,0,0,6.098225535131999,0.03993052612800511,1,0.49841236327479344,112.52765534463379
5,0.1,0.3,0.8,1,0,0,4.631152565534521,0.010676363255512421,0.7658287967873392,0.5419747276766622,112.02947750509131
10,0.1,0.3,0.8,1,0,0,5.963266818827368,0.03772876159375245,0.9798370151288767,0.5014970472899983,112.48523264191336
15,0.1,0.3,0.8,1,0,0,5.18632442621047,0.023194155568182315,0.8637697290881032,0.5208928174415064,112.2378610640653
20,0.1,0.3,0.8,1,0,0,6.099919176692547,0.03997917174467311,1,0.4981339607089854,112.5276537847029
5,0.057,0.5,0.8,1,0,0,4.73466574445767,0.013167629783885951,0.7829686842204838,0.5396674536745723,112.06808020881768
10,0.057,0.5,0.8,1,0,0,4.118857494496489,7.16561800185312e-4,0.6980217052961362,0.5776725868642382,111.85005225473098
15,0.057,0.5,0.8,1,0,0,6.100040863993467,0.039981838343122286,1,0.4980502198228415,112.52766139223654
20,0.057,0.5,0.8,1,0,0,6.106117473379643,0.040065673057356435,1,0.49831048630854835,112.5277141268039
5,0.025,0.5,0.8,1,0,0,4.684449981595563,0.01217713327570746,0.7774445620898862,0.5421588199709116,112.05019960054696
10,0.025,0.5,0.8,1,0,0,6.102056353865942,0.03998618470041574,1,0.4982329165060706,112.5276920036815
15,0.025,0.5,0.8,1,0,0,6.09968083126912,0.03997024209063052,1,0.49829344999563424,112.52766018856805
20,0.025,0.5,0.8,1,0,0,6.099228904532966,0.03992175198574719,1,0.49807171989910537,112.527706155161
5,0.1,0.5,0.8,1,0,0,4.081275924277595,1.5078066227680858e-4,0.696410320021417,0.5692165622211417,111.83885616267683
10,0.1,0.5,0.8,1,0,0,4.123346121938244,1.9165307140028617e-6,0.6963328521365343,0.5664043940440158,111.81657167156088
15,0.1,0.5,0.8,1,0,0,6.087608064758598,0.03973907062094008,0.9979974723328928,0.4987005878964251,112.52350740160664
20,0.1,0.5,0.8,1,0,0,6.097817658816758,0.0399197462739011,1,0.4983114476213306,112.52765304197987
5,0.057,0.7,0.8,1,0,0,5.259336917649762,0.024653337732309225,0.8575247264146515,0.5252542605933292,112.23857835050205
10,0.057,0.7,0.8,1,0,0,6.082120726058418,0.03968293873152656,0.9972333179890986,0.498744571837842,112.52188109405166
15,0.057,0.7,0.8,1,0,0,6.100376695909572,0.039988007537879774,1,0.4980843326681772,112.52767854846468
20,0.057,0.7,0.8,1,0,0,5.884993227423825,0.03641393366194542,0.9673067834979181,0.5041211144700674,112.45830949931317
5,0.025,0.7,0.8,1,0,0,5.0569322403455725,0.020411768973447576,0.8297596130370177,0.5312091509923735,112.17637523872384
10,0.025,0.7,0.8,1,0,0,4.116920542433254,2.8352166506791545e-5,0.6967177302544358,0.5669319094768024,111.81754119780187
15,0.025,0.7,0.8,1,0,0,14.8627600279823,0.11513133094872785,0.9999504827002608,0.5171343854926186,114.41268154000014
20,0.025,0.7,0.8,1,0,0,5.683163856308273,0.03306939798794847,0.9387787878706648,0.5099513341310011,112.39657866337369
5,0.1,0.7,0.8,1,0,0,5.252678377510216,0.024450466283872912,0.8544685044125375,0.5257629090702716,112.23647125218868
10,0.1,0.7,0.8,1,0,0,4.1233427041148385,1.6163533753430202e-6,0.6961350896827555,0.5665406157391988,111.81655530959495
15,0.1,0.7,0.8,1,0,0,6.098603280559047,0.03993886455648446,1,0.498270616037358,112.52765926084311
20,0.1,0.7,0.8,1,0,0,6.062349931159346,0.03942289162996539,0.9952296618458609,0.5005876051808671,112.51812980566595
5,0.057,0.9,0.8,1,0,0,5.183026846589268,0.023047080008473365,0.8464400378112641,0.5271615453573523,112.21531806323061
10,0.057,0.9,0.8,1,0,0,6.098270960958403,0.0399324196442659,1,0.4982930939552814,112.52763821042392
15,0.057,0.9,0.8,1,0,0,5.69974800252734,0.033432315160090195,0.9372453903996625,0.5083674502705704,112.39434221602974
20,0.057,0.9,0.8,1,0,0,6.100856456585587,0.04000590276504243,1,0.4981377838562261,112.52767048938013
5,0.025,0.9,0.8,1,0,0,4.121919708551175,9.706811159045127e-6,0.6966869077547388,0.5664345007916112,111.81675138891902
10,0.025,0.9,0.8,1,0,0,6.098852815649627,0.03995456220714535,0.9999313213899801,0.49834844635995174,112.52759723683296
15,0.025,0.9,0.8,1,0,0,6.106559724272724,0.040031493656791595,1,0.49813268501498575,112.52770178312737
20,0.025,0.9,0.8,1,0,0,20.21332164870625,0.14056122514393282,1,0.44954153730270346,115.02046433201537
5,0.1,0.9,0.8,1,0,0,4.119464830554208,3.740145685569347e-7,0.6957709553089726,0.5664992128447252,111.81679070166845
10,0.1,0.9,0.8,1,0,0,6.105450097979851,0.04004837321465862,0.9999675723751382,0.49818912328337206,112.52771112756052
15,0.1,0.9,0.8,1,0,0,15.068300951362684,0.11523237975838486,0.9991960823981215,0.5139795878866149,114.43316680313377
20,0.1,0.9,0.8,1,0,0,6.098362188054336,0.03993421102084175,1,0.4980135383748427,112.52766411307834
5,0.057,0.3,1,1,0,0,3.79164392864745,0,0.24750680986218682,0.9002876141369562,115.42358894702781
10,0.057,0.3,1,1,0,0,5.99581066421038,0.03837569671651746,0.9842316640213217,0.5010283587329918,112.494526740593
15,0.057,0.3,1,1,0,0,14.058515372752623,0.10921337107559234,1,0.5270904205705738,114.31304272351653
20,0.057,0.3,1,1,0,0,6.101625195374675,0.04003013398354457,1,0.4981992401094274,112.52768367517825
5,0.025,0.3,1,1,0,0,4.20184028633874,0.0020819463386275334,0.7105950273579634,0.5650717165789996,111.85991799222374
10,0.025,0.3,1,1,0,0,4.123464212858883,2.4621620192340545e-5,0.6962068323144338,0.5664177018101002,111.81713786367813
15,0.025,0.3,1,1,0,0,14.516020635511515,0.11205673691153574,1,0.5212886240092789,114.36650734448374
20,0.025,0.3,1,1,0,0,21.67330784992945,0.14647945026504494,0.9979649507075863,0.4348879102593538,115.18133923539581
5,0.1,0.3,1,1,0,0,3.8058467206837,0,0.24530713603347526,0.8983048550882393,115.42267558017618
10,0.1,0.3,1,1,0,0,6.100372513965047,0.03996942232847443,1,0.49829483360078586,112.52769744136356
15,0.1,0.3,1,1,0,0,5.98816454641163,0.03823678475719806,0.980638188678739,0.5008630804487095,112.48709814668673
20,0.1,0.3,1,1,0,0,6.066066883054343,0.03934351738609089,0.9946459074791927,0.498954444377431,112.51650984091927
5,0.057,0.5,1,1,0,0,5.457399167916878,0.02851592342664135,0.8826791827915453,0.5197416967686215,112.29718048813268
10,0.057,0.5,1,1,0,0,4.121842713582838,9.114630155185541e-6,0.6928732213153916,0.5652068441734405,111.81871752672417
15,0.057,0.5,1,1,0,0,7.60563357555726,0.05179264301481577,0.921067402185243,0.9569246702892645,118.65583595100443
20,0.057,0.5,1,1,0,0,18.941286270116183,0.13500535735045105,1,0.46291046343049697,114.87881169941873
5,0.025,0.5,1,1,0,0,4.12374028565302,0,0.6963867090833262,0.5664625714604532,111.81652041329401
10,0.025,0.5,1,1,0,0,6.094739769063027,0.0398406360658381,1,0.4981052026667703,112.52771945991493
15,0.025,0.5,1,1,0,0,8.113004693385701,0.060168038312576375,1,1,118.8233700757309
20,0.025,0.5,1,1,0,0,39.999998223179944,0,1,0.17222608690057553,121.3429606128503
5,0.1,0.5,1,1,0,0,4.123793811979023,0,0.6960880332962901,0.5664005132411594,111.81653533440364
10,0.1,0.5,1,1,0,0,9.382696676698052,0.07499061978050306,1,0.5606231103006063,113.68937952547672
15,0.1,0.5,1,1,0,0,6.096175875500949,0.039842994784251386,0.9989802728956276,0.498381841532732,112.52561287278226
20,0.1,0.5,1,1,0,0,8.11908603186762,0.06027076516445706,0.9994147242486113,1,118.82468503451129
5,0.057,0.7,1,1,0,0,4.123417886215305,1.9619486844771292e-6,0.6962254044569764,0.5659704213018877,111.81661527709151
10,0.057,0.7,1,1,0,0,5.5579340343354575,0.030804382776130915,0.9251709659103377,0.5138962342003865,112.3681635189919
15,0.057,0.7,1,1,0,0,8.112978661160174,0.060169033874841835,1,1,118.82337002156027
20,0.057,0.7,1,1,0,0,6.102477711882999,0.039993947138997156,1,0.49810882588834005,112.52769350843724
5,0.025,0.7,1,1,0,0,4.119187867917913,5.0123862648595156e-5,0.6977622011772452,0.567587934005117,111.81779590186528
10,0.025,0.7,1,1,0,0,4.123138830276613,5.164153498991176e-7,0.6962961688201061,0.5668292074367685,111.8166141445434
15,0.025,0.7,1,1,0,0,14.3328428896024,0.11086112754813995,1,0.5234930023746168,114.34509251571767
20,0.025,0.7,1,1,0,0,4.120862973054995,2.019641503714931e-7,0.6949658994024255,0.5664351744130797,111.81696339120538
5,0.1,0.7,1,1,0,0,4.0681974502013185,0,0.2502297494320691,0.8042708137198435,115.47326945975233
10,0.1,0.7,1,1,0,0,5.712925044814752,0.0336029872532416,0.9438656560004686,0.5093130949342831,112.407806840594
15,0.1,0.7,1,1,0,0,4.123595153285837,0,0.6963233077359767,0.5663178456650791,111.81654028059147
20,0.1,0.7,1,1,0,0,6.103960762545948,0.03998999920382923,1,0.4981528120034101,112.52771755494688
5,0.057,0.9,1,1,0,0,5.012408663372279,0.019465927508173164,0.8242126581987756,0.5320610103952671,112.16231901294661
10,0.057,0.9,1,1,0,0,6.103083737536231,0.04004116089116132,1,0.4981569992477794,112.52771539347322
15,0.057,0.9,1,1,0,0,6.101348303300413,0.040000516382472734,1,0.498420742131336,112.52769995733239
20,0.057,0.9,1,1,0,0,5.932611250176111,0.037305131230070024,0.9745346409807853,0.5027485687182334,112.47382868184422
5,0.025,0.9,1,1,0,0,4.760087941960869,0.01372742171798871,0.7876043853773889,0.5383226796929953,112.07745638594825
10,0.025,0.9,1,1,0,0,4.115788461014125,0,0.6979166745271999,0.5679802466970092,111.8169532482244
15,0.025,0.9,1,1,0,0,14.19531129201365,0.11025548679366223,0.9963961531166668,0.5254604866758228,114.33899678409115
20,0.025,0.9,1,1,0,0,6.101390991173368,0.03996859137145922,1,0.49815029489564466,112.52773009203014
5,0.1,0.9,1,1,0,0,4.175077153840864,0.0010579903994749626,0.7030986607096561,0.5633997967398853,111.83905261704946
10,0.1,0.9,1,1,0,0,6.102883078789055,0.04001643175620243,1,0.49842630147318634,112.52772122287226
15,0.1,0.9,1,1,0,0,6.097281218405028,0.03990323901355115,1,0.49817980314447907,112.5276505377926
20,0.1,0.9,1,1,0,0,6.094581355114057,0.03983284294014826,1,0.4982664818941097,112.52768736934216
