beta_0_init,xi_init,k_init,lambda_init,f_1_init,f_2_init,dif,beta_0_fit,xi_fit,k_fit,lambda_fit,f_1_fit,f_2_fit,nlogll
15,0.025,2.5,1,0.5,0.6,0.7142857142857143,16.03176083463843,0.12851665862494183,0.534917591956382,0.13920563125176585,1,0.8008355591039762,108.15274794896064
20,0.025,2.5,1,0.5,0.6,0.7142857142857143,14.33104635991164,0.11925654392970453,0.5401218319915659,0.14438421154318293,1,0.7977145818045155,108.00371600699056
5,0.1,2.5,1,0.5,0.6,0.7142857142857143,3.6213987005347974,0.0035479868469462435,0.566447677437737,0.2865895686513617,0.9994216433492682,0.7306986248290128,106.98253814866084
10,0.1,2.5,1,0.5,0.6,0.7142857142857143,3.5688302413479884,0.0022718434875352526,0.5633470712548618,0.28839908167641987,0.9979118958224518,0.7305169720857392,106.9837895583046
15,0.1,2.5,1,0.5,0.6,0.7142857142857143,15.700103081924832,0.12548009791637896,0.37714979912058166,0.058204560551034956,0.6222896740940116,0.9930146021628434,107.13186573204338
20,0.1,2.5,1,0.5,0.6,0.7142857142857143,23.899857526932117,0.15897297595564974,1.5724718491735858,0.3838297827968925,0.9985715158061128,0.386694191880782,110.59405974052885
5,0.057,1,0.5,0.7,0.6,0.7142857142857143,4.610878666997273,0.024226652223465473,0.5763802703148766,0.24538671467085343,1,0.7369126188873306,107.02393622030462
10,0.057,1,0.5,0.7,0.6,0.7142857142857143,9.88227061799303,0.08863473308818627,0.5647773881111842,0.16299989089389944,0.97872944778803606,0.7910182351501047,107.53146600687354
15,0.057,1,0.5,0.7,0.6,0.7142857142857143,14.457654670049081,0.12080122892371818,0.5318294522887248,0.1282913532919122,0.916632659830228,0.8548980893824055,107.77704789107271
20,0.057,1,0.5,0.7,0.6,0.7142857142857143,19.26597622614062,0.14286047688473252,0.38210696742538847,0.05655982537170873,0.636044050699194,0.9999616165106928,107.26443691469414
5,0.025,1,0.5,0.7,0.6,0.7142857142857143,3.611799585116456,0.0033258488858749543,0.5683800154679473,0.28757691393191065,0.9999496080151891,0.732327674660377,106.98254332714147
10,0.025,1,0.5,0.7,0.6,0.7142857142857143,10.480372788170083,0.09121329760658003,0.3462872869379052,0.06157187016425676,0.5994920760569874,0.9539931371032606,107.06055405428286
15,0.025,1,0.5,0.7,0.6,0.7142857142857143,14.807255978991066,0.12198888336595642,0.5276227896604455,0.13922223755625285,0.9684851479977459,0.7989437420628294,107.9588584702428
20,0.025,1,0.5,0.7,0.6,0.7142857142857143,3.7778845341025704,0.006937566472273227,0.5482104209348129,0.27528677732153417,1,0.7222882045325412,106.99214995758777
5,0.1,1,0.5,0.7,0.6,0.7142857142857143,5.23051230454678,0.03481945753701926,0.5431032169685065,0.21332322258587946,0.9395533589543781,0.7502598958249198,107.08443352370386
10,0.1,1,0.5,0.7,0.6,0.7142857142857143,9.055661338747704,0.0791123488828403,0.3415118290787662,0.06795563175680583,0.6057341185378704,0.9215229342874792,107.06834986124746
15,0.1,1,0.5,0.7,0.6,0.7142857142857143,15.209491872222243,0.1244105459458181,0.5273690570811134,0.12961187663355894,0.9357285911643873,0.8425304619896079,107.8879815398142
20,0.1,1,0.5,0.7,0.6,0.7142857142857143,3.8984885276895893,0.009998458085373895,0.5770226033957786,0.27114319256042685,0.9997889835782277,0.7402929844824631,106.98946528186627
5,0.057,2,0.5,0.7,0.6,0.7142857142857143,5.9314972263216115,0.045679038514768774,0.5872266764710423,0.21400428053262632,1,0.7488884114578989,107.14132193343245
10,0.057,2,0.5,0.7,0.6,0.7142857142857143,10.142428001770911,0.09074928115287534,0.5554619053035503,0.15533155187906847,0.9463613578651452,0.8009307965197954,107.49672767411185
15,0.057,2,0.5,0.7,0.6,0.7142857142857143,12.58555273437093,0.10838067869680873,0.5418533366295941,0.1521843937927947,0.9957566119651874,0.7792549302989008,107.83199126462992
20,0.057,2,0.5,0.7,0.6,0.7142857142857143,17.823616383334908,0.13722482990441587,0.517681828685369,0.13251479913847575,0.9927978154716125,0.812247868576899,108.27604713302236
5,0.025,2,0.5,0.7,0.6,0.7142857142857143,4.935862944913472,0.030043473871215906,0.5310570409765172,0.21127790788745832,0.9072232417228799,0.7562605674001588,107.07622614162202
10,0.025,2,0.5,0.7,0.6,0.7142857142857143,9.34537157557713,0.08388354383169816,0.5589088230627955,0.1650232284921525,0.9616935497173242,0.7805235618996386,107.44892234867979
15,0.025,2,0.5,0.7,0.6,0.7142857142857143,15.249924686868843,0.12115964525073744,1.9928985270625474,0.5596876549689351,0.985261930787015,0.37959911862775697,110.46419729786571
20,0.025,2,0.5,0.7,0.6,0.7142857142857143,19.891792029457655,0.14410273703883958,1.3921024734273146,0.3635601894328096,0.9999483054177297,0.420660892960634,110.40631367242692
5,0.1,2,0.5,0.7,0.6,0.7142857142857143,3.526274906902863,0.0012570987600534593,0.5623285264728052,0.29054862136938886,0.9971002912354785,0.7305014975622129,106.98486046652023
10,0.1,2,0.5,0.7,0.6,0.7142857142857143,10.824465345756089,0.09649412975083746,0.5641994111988309,0.15663618960520564,0.9715918292989061,0.7929399088980564,107.60746586393604
15,0.1,2,0.5,0.7,0.6,0.7142857142857143,15.721424380454515,0.12759082898485685,0.5215246152900764,0.11337734626993608,0.8619471804325265,0.9112903886001653,107.70592998381203
20,0.1,2,0.5,0.7,0.6,0.7142857142857143,21.268685912160432,0.15244409580123464,0.5037052801050385,0.12371300106692562,0.9875876917389322,0.826226991746464,108.51482084979293
5,0.057,2.5,0.5,0.7,0.6,0.7142857142857143,4.722826083816203,0.02621999997055153,0.5640302817923898,0.23377820229538532,0.9676277955934016,0.7435763109907381,107.04307865392273
10,0.057,2.5,0.5,0.7,0.6,0.7142857142857143,10.560869671556755,0.09408659026317925,0.5645356983485033,0.1609149692928974,0.9845417451765632,0.7825403506461814,107.60579131848404
15,0.057,2.5,0.5,0.7,0.6,0.7142857142857143,9.19247160904025,0.08234550623217703,0.5649295108586785,0.17256939520335157,0.9994114155999434,0.7707657380481547,107.49102413519563
20,0.057,2.5,0.5,0.7,0.6,0.7142857142857143,18.46207311242359,0.1399926521488343,0.5152241339487995,0.13244498932606757,1,0.8060272901846397,108.35069091506023
5,0.025,2.5,0.5,0.7,0.6,0.7142857142857143,6.376610946420044,0.05177298523573098,0.5841125392519706,0.20449226907025136,0.9906768720925208,0.7522389380299455,107.18315691291882
10,0.025,2.5,0.5,0.7,0.6,0.7142857142857143,7.389870906969172,0.06410158436515054,0.576017527722897,0.19048006989802527,0.9950776540859856,0.7580334943607513,107.29102977335067
15,0.025,2.5,0.5,0.7,0.6,0.7142857142857143,20.410626585643282,0.14579837604533985,1.597734360429938,0.4072955831121258,0.9999493921184233,0.3934809182074662,110.45575650420479
20,0.025,2.5,0.5,0.7,0.6,0.7142857142857143,21.391734148149233,0.15011456416756563,1.4810920667613896,0.3835630067910446,0.959104309752016,0.39642923864204027,110.56842423203032
5,0.1,2.5,0.5,0.7,0.6,0.7142857142857143,3.4041633520268393,2.428066382392707e-6,1.2826006915139163,0.6947885914154653,0.9681304315395752,0.6370341960212291,108.95066416703563
10,0.1,2.5,0.5,0.7,0.6,0.7142857142857143,9.083708826830781,0.08136065591669171,0.5745893811221177,0.1745565194511525,0.9984272682558171,0.7660362084443695,107.47609377569323
15,0.1,2.5,0.5,0.7,0.6,0.7142857142857143,14.55378001743636,0.12050822445103285,0.5418985377842805,0.14439161982664495,1,0.7929315891823501,108.02312052707676
20,0.1,2.5,0.5,0.7,0.6,0.7142857142857143,21.22075810892646,0.15201329397996707,0.49985390848002587,0.11806021180653753,0.9413063112515241,0.8482204707288332,108.32623717764177
5,0.057,1,1,0.7,0.6,0.7142857142857143,5.647655327493457,0.04150400077883753,0.5845930392162808,0.2198030711427624,1,0.743745278322149,107.11309130702715
10,0.057,1,1,0.7,0.6,0.7142857142857143,8.689510685838089,0.07777308617815848,0.5743244459549001,0.17884260868607982,1,0.758739732122897,107.4367710649736
15,0.057,1,1,0.7,0.6,0.7142857142857143,16.629769856468457,0.13160185035732402,0.5336999837105987,0.13715142351971438,1,0.8064925064429083,108.20354684621459
20,0.057,1,1,0.7,0.6,0.7142857142857143,19.599813339825943,0.14299333669761352,1.358760395610155,0.35537766226263323,1,0.4280269522071295,110.39195639799703
5,0.025,1,1,0.7,0.6,0.7142857142857143,7.067844034092211,0.05857964555479894,0.33595942164564185,0.08100884349526118,0.6141529958344707,0.8821220014478284,107.10706888471023
10,0.025,1,1,0.7,0.6,0.7142857142857143,3.7588707319632197,0.006077254005194675,0.3542893292769093,0.18654276105927103,0.7594877067862638,0.730530385379519,107.24152604397646
15,0.025,1,1,0.7,0.6,0.7142857142857143,10.833588490899523,0.09609859869427889,0.5615268270780854,0.16062436480959733,1,0.7853064104519678,107.6657397545649
20,0.025,1,1,0.7,0.6,0.7142857142857143,20.281092275564443,0.1456671702635459,1.4699608647236269,0.37582770588355113,0.9998047041489299,0.4148750020119689,110.42910473371772
5,0.1,1,1,0.7,0.6,0.7142857142857143,5.443136623460988,0.0388304696807074,0.6227738956530892,0.2246682884888364,1,0.7582080773891162,107.11629753494644
10,0.1,1,1,0.7,0.6,0.7142857142857143,10.231631736118624,0.0913651054379449,0.5688830024614138,0.16611648066100604,0.9999681508812502,0.7729233086683109,107.60039959241875
15,0.1,1,1,0.7,0.6,0.7142857142857143,15.846220382021594,0.12775656739212443,0.5400580087539569,0.13852901233524856,0.9934368085726909,0.8073505480676263,108.11738240748359
20,0.1,1,1,0.7,0.6,0.7142857142857143,21.000790550272697,0.1484280674026778,1.4722843797952172,0.3773066532963505,0.9986597535758429,0.4059814782643749,110.4634326448824
5,0.057,2,1,0.7,0.6,0.7142857142857143,6.856194138365326,0.058016460368035865,0.5881307382536817,0.19824367228842915,0.9951799380087436,0.755181891115842,107.23474117589417
10,0.057,2,1,0.7,0.6,0.7142857142857143,9.77162281138739,0.0873460458169375,0.5417423673932124,0.14455480674829807,0.888307052561702,0.835441118577013,107.38012687499784
15,0.057,2,1,0.7,0.6,0.7142857142857143,17.55219695067472,0.1350884013823033,0.3861757017918954,0.05813838976803801,0.6319045042419233,1,107.18859010736728
20,0.057,2,1,0.7,0.6,0.7142857142857143,24.91388306301411,0.16237590070428787,1.650906183065255,0.3941224630240954,0.9999586071160742,0.3764298383244191,110.64520263350195
5,0.025,2,1,0.7,0.6,0.7142857142857143,6.686942176543258,0.055862022338906435,0.5913257386756872,0.20147161797016655,0.9986383075830739,0.7538252244757485,107.21912201780341
10,0.025,2,1,0.7,0.6,0.7142857142857143,3.5222009313148583,0.0011347382052996281,0.5643122807243761,0.2918269192775642,0.9999983762147721,0.7304688797806602,106.98302607029524
15,0.025,2,1,0.7,0.6,0.7142857142857143,14.384126549986469,0.11862178558598203,0.5292136352669217,0.1572500909430839,0.9919121811358691,0.7023290835032922,108.19088483384314
20,0.025,2,1,0.7,0.6,0.7142857142857143,14.212301934914255,0.11851543568193217,0.5383216780354176,0.14480614488976953,1,0.7965929733190757,107.99316878596817
5,0.1,2,1,0.7,0.6,0.7142857142857143,5.6418880213197085,0.041387568759876675,0.5189123672355405,0.18680462524908717,0.8743144409349037,0.7735751264384315,107.1134975850716
10,0.1,2,1,0.7,0.6,0.7142857142857143,12.501103899887166,0.10809785667987784,0.5620625177900356,0.1533290737177102,1,0.7857662465263373,107.83097264793594
15,0.1,2,1,0.7,0.6,0.7142857142857143,5.135399985062582,0.03336391914922378,0.573613760493152,0.2288518759167225,1,0.7453744488563296,107.06808036829531
20,0.1,2,1,0.7,0.6,0.7142857142857143,4.414414160492528,0.021073116595709387,0.5846286784672694,0.2531168080567552,1,0.7339060433707563,107.01404254977311
5,0.057,2.5,1,0.7,0.6,0.7142857142857143,6.682708012931197,0.05580395901301932,0.5676589664014182,0.19120737374536106,0.9548741438362718,0.7651340128392627,107.19661400897681
10,0.057,2.5,1,0.7,0.6,0.7142857142857143,9.485656625085744,0.08507856452942653,0.5603138064925304,0.16440040518249902,0.9643383328856527,0.7818678657098885,107.46608168493447
15,0.057,2.5,1,0.7,0.6,0.7142857142857143,16.283317749276744,0.12976191598268463,0.5320416838474546,0.13870202360765313,1,0.798703501691106,108.17420574533298
20,0.057,2.5,1,0.7,0.6,0.7142857142857143,19.879688148484576,0.14070976685173317,2.5776224429302728,0.7011842204710458,1,0.30836967594165143,110.83999835933339
5,0.025,2.5,1,0.7,0.6,0.7142857142857143,3.5803982995745818,0.0025854813677940913,0.5640555737415681,0.2875442115561485,0.9962922083998323,0.7307402416543796,106.98472579590715
10,0.025,2.5,1,0.7,0.6,0.7142857142857143,8.61612436854337,0.07698435436754758,0.5774516515952007,0.1793463373435798,1,0.7605886342375314,107.4280384054185
15,0.025,2.5,1,0.7,0.6,0.7142857142857143,13.379666809484815,0.11376180847371392,0.5526806891004574,0.14697265378821633,0.9960146089632935,0.8037558067266191,107.90821903761605
20,0.025,2.5,1,0.7,0.6,0.7142857142857143,22.464123230219556,0.1541055849534346,1.49425767927086,0.37304321800202095,0.9835493721591764,0.402196203176331,110.55923848562155
5,0.1,2.5,1,0.7,0.6,0.7142857142857143,7.156738096897328,0.06153078134375341,0.580732286766029,0.1909467019893779,0.9798613738763442,0.7607378991786754,107.2557079769907
10,0.1,2.5,1,0.7,0.6,0.7142857142857143,10.477040711698109,0.09363437933095592,0.5268637162960466,0.13593952868596218,0.8676249254268764,0.8434945154574949,107.3790422789402
15,0.1,2.5,1,0.7,0.6,0.7142857142857143,15.829777037669068,0.12812329648282583,0.5235669039122435,0.1191200185664498,0.8862128190372118,0.8732888781540953,107.77000302334233
20,0.1,2.5,1,0.7,0.6,0.7142857142857143,18.528794880276237,0.1403341254754082,0.5138296370134643,0.13097327842072173,0.9951464167860049,0.8140431740526153,108.33866646552461
5,0.057,1,0.5,0.9,0.6,0.7142857142857143,3.632916699318409,0.0038220155413839826,0.566475298457354,0.2855151131115411,1,0.7309634933772635,106.98210075860398
10,0.057,1,0.5,0.9,0.6,0.7142857142857143,9.83522064683228,0.0880987601624132,0.5716754873831109,0.1688738521597386,1,0.7713867863399415,107.55863832836938
15,0.057,1,0.5,0.9,0.6,0.7142857142857143,15.238413911177185,0.12288558585559031,0.3727576158064667,0.056305806632880956,0.6144816584102193,0.9997910318977764,107.11022741153462
20,0.057,1,0.5,0.9,0.6,0.7142857142857143,20.09229578760766,0.14774764023134912,0.5160834720757352,0.11862111135186434,0.9500680027423849,0.8734391104248647,108.29780770740425
5,0.025,1,0.5,0.9,0.6,0.7142857142857143,8.324668846074875,0.07215269614246611,0.33762436370727344,0.07236478257200954,0.6112550401315393,0.9013762641352141,107.07761571891953
10,0.025,1,0.5,0.9,0.6,0.7142857142857143,10.48565700397042,0.09355053572321335,0.5636729669100691,0.16017979792586362,0.9778597433115929,0.7841870419498769,107.58570744350054
15,0.025,1,0.5,0.9,0.6,0.7142857142857143,15.560715901909422,0.12702588802280762,0.5233602516617163,0.12027842335436523,0.8967867704792378,0.8828577823709718,107.80141992820722
20,0.025,1,0.5,0.9,0.6,0.7142857142857143,18.647801056251293,0.13873146838884665,1.4479381562505382,0.3825706775256681,1,0.41816365764262936,110.34792410233119
5,0.1,1,0.5,0.9,0.6,0.7142857142857143,5.568841840932304,0.04052458648975316,0.5029504912660197,0.176527077451042,0.8342435644142487,0.7859592053390837,107.11978933837595
10,0.1,1,0.5,0.9,0.6,0.7142857142857143,10.65838105549926,0.09503969955318396,0.48938988807208667,0.11166173753721377,0.7704316852796448,0.8946207909318905,107.2262365648198
15,0.1,1,0.5,0.9,0.6,0.7142857142857143,14.54092557821215,0.12044855841367948,0.5423675908547136,0.14408990963947685,0.9999921817542925,0.7962640217293131,108.02203351159328
20,0.1,1,0.5,0.9,0.6,0.7142857142857143,20.42399683684863,0.1483558457380285,0.5098120755911392,0.12748931390476034,1,0.8187187683910464,108.49669046704942
5,0.057,2,0.5,0.9,0.6,0.7142857142857143,5.148626146045103,0.029746218627663544,2.187255723159878,0.9400784381942435,0.9999390230705398,0.5132310418777726,109.7866747125763
10,0.057,2,0.5,0.9,0.6,0.7142857142857143,9.100476369738864,0.08166106625392872,0.5036387408527867,0.13486326411751928,0.8250021135940515,0.8373683040702184,107.23686790495607
15,0.057,2,0.5,0.9,0.6,0.7142857142857143,17.029140738220548,0.13348425283292298,0.5281465657342137,0.1334834740595634,0.9836086738415996,0.8150803622211854,108.18238908423196
20,0.057,2,0.5,0.9,0.6,0.7142857142857143,18.116294989702276,0.13863251091705686,0.5163155192082844,0.13021210390133384,0.9817015483862824,0.817055341954869,108.26062702763005
5,0.025,2,0.5,0.9,0.6,0.7142857142857143,5.613085226946654,0.04108606545450966,0.5877366235752102,0.21997115553967092,0.999730500089516,0.7454312697690753,107.10998168528423
10,0.025,2,0.5,0.9,0.6,0.7142857142857143,8.717324510868234,0.07783246289996507,0.5702241517589132,0.1771411453223312,0.9957136158508451,0.7627602589015883,107.43385520396178
15,0.025,2,0.5,0.9,0.6,0.7142857142857143,10.535093953975046,0.09394131852697626,0.534006056811553,0.1462248780786412,0.915166653206178,0.8140984013896287,107.4717790491905
20,0.025,2,0.5,0.9,0.6,0.7142857142857143,20.029614767338536,0.14673292782759878,0.5090430071984827,0.12853249252556467,0.9999301740196752,0.8145019585759925,108.46784157478278
5,0.1,2,0.5,0.9,0.6,0.7142857142857143,3.507136021614487,7.752255627754207e-4,0.5634482044388618,0.29239130956916115,1,0.729945261533816,106.98327296069057
10,0.1,2,0.5,0.9,0.6,0.7142857142857143,10.875618366442865,0.09697203927723978,0.5593673211219135,0.1499331548733729,0.9396078619628361,0.8083371298133308,107.54808022160377
15,0.1,2,0.5,0.9,0.6,0.7142857142857143,12.445079830762447,0.10751416190283672,0.5498529725675335,0.1530936764630958,0.999832851119665,0.7834844281776511,107.82510326727986
20,0.1,2,0.5,0.9,0.6,0.7142857142857143,9.410008635364013,0.08566380636091322,0.5877223951358377,0.1681287215269643,0.9849698599939273,0.7812980263352269,107.50760469276035
5,0.057,2.5,0.5,0.9,0.6,0.7142857142857143,6.1559597509768835,0.04878648738889171,0.5808823450802914,0.20676146980152668,0.985435221025891,0.7520690053673809,107.15977814831415
10,0.057,2.5,0.5,0.9,0.6,0.7142857142857143,11.039078607271822,0.09772893977028024,0.5677099800588419,0.1611648403246546,1,0.7771474383877672,107.6842708966111
15,0.057,2.5,0.5,0.9,0.6,0.7142857142857143,3.6486096281035927,0.004302306125801228,0.5642178179340381,0.2844989813312264,0.9998590992799785,0.7305567535867674,106.98241263235047
20,0.057,2.5,0.5,0.9,0.6,0.7142857142857143,20.549609689882807,0.14673329784795686,1.4338063024442471,0.36848268101434556,1,0.41416848752769186,110.43826969781927
5,0.025,2.5,0.5,0.9,0.6,0.7142857142857143,4.211327882774861,0.01677007219663706,0.5798714484727644,0.2598817013939791,0.9999345037937443,0.7353395890467698,106.99966814312813
10,0.025,2.5,0.5,0.9,0.6,0.7142857142857143,4.088954785761944,0.014085133963272468,0.5750608303160867,0.2636901810714458,0.9984597816205218,0.7352732039733039,106.99407055210469
15,0.025,2.5,0.5,0.9,0.6,0.7142857142857143,17.700601294702025,0.1345996333192859,1.4909335566696953,0.40348243134123324,0.9592980738705852,0.412179070261998,110.40585337073647
20,0.025,2.5,0.5,0.9,0.6,0.7142857142857143,20.239208573593668,0.14754568388978273,0.5079801864352497,0.12796167647502885,0.9995225983873997,0.8159079007840793,108.48147056050743
5,0.1,2.5,0.5,0.9,0.6,0.7142857142857143,3.7206758595638627,0.005890048426053153,0.5641252355306782,0.2791918283752989,0.9935631910673619,0.7318982840354114,106.98665571674289
10,0.1,2.5,0.5,0.9,0.6,0.7142857142857143,8.811979670850203,0.0792296511481372,0.5437756316389386,0.15579248097043213,0.9056771125769381,0.8089168616733144,107.32571906068058
15,0.1,2.5,0.5,0.9,0.6,0.7142857142857143,17.233887680449712,0.13450319361263374,0.531435232173771,0.13544197654825219,0.9984017839818511,0.8071961237582194,108.2477005755339
20,0.1,2.5,0.5,0.9,0.6,0.7142857142857143,21.040716960960566,0.1486046010243434,1.4573317364395229,0.3725379071522265,0.9986629313671701,0.40853665987223436,110.46426322937201
5,0.057,1,1,0.9,0.6,0.7142857142857143,4.999128849498085,0.0311357234019638,0.5821762013080943,0.234629715011921,1,0.7399862356877802,107.05411048950822
10,0.057,1,1,0.9,0.6,0.7142857142857143,8.60028705373265,0.07692367051300651,0.5787980200799503,0.1785174703303009,0.9999756247356569,0.7677874665235702,107.42654634257201
15,0.057,1,1,0.9,0.6,0.7142857142857143,17.60620781524598,0.136226165675084,0.5241762615314864,0.13330165263419966,0.9903003150016282,0.8096847515408367,108.2502745771137
20,0.057,1,1,0.9,0.6,0.7142857142857143,20.387473167735674,0.14609059639395813,1.4125983646882823,0.3662672519872632,0.9989283114821832,0.41611974804426693,110.43244472088884
5,0.025,1,1,0.9,0.6,0.7142857142857143,5.464817375974808,0.038709311641465724,0.5833146720488337,0.22203271179859824,0.9931051932675112,0.7448033461144898,107.09578029667543
10,0.025,1,1,0.9,0.6,0.7142857142857143,10.4380035903841,0.09308935710281196,0.567908390718761,0.16351524888650765,0.993237618222397,0.7774587973760809,107.60978089167983
15,0.025,1,1,0.9,0.6,0.7142857142857143,16.13031029824575,0.12783695876163143,0.3718984763174664,0.055175949685860676,0.6178866571514273,0.9996788142887696,107.13798421843346
20,0.025,1,1,0.9,0.6,0.7142857142857143,20.19008736700566,0.14528919165649554,1.4353695250497898,0.37243058000784063,0.9999969581091616,0.4141282736388825,110.42150119858945
5,0.1,1,1,0.9,0.6,0.7142857142857143,7.313489883400596,0.06375113731187845,0.6173051099429111,0.19641667760510906,0.9960511900963429,0.7495641104775133,107.30038853735839
10,0.1,1,1,0.9,0.6,0.7142857142857143,13.656077961984888,0.11522753882696589,0.5360949557431114,0.13581333749949265,0.9362067098603111,0.8290620615536427,107.76942008347112
15,0.1,1,1,0.9,0.6,0.7142857142857143,3.765170902097606,0.0068057579387734,0.5537422336015235,0.27134889133803874,0.9821757457547481,0.73272155583697,106.99550131899936
20,0.1,1,1,0.9,0.6,0.7142857142857143,19.61246686003189,0.144384146127994,0.3864006295040713,0.058243262575266824,0.6431001274718905,0.9973643640576433,107.28704124438562
5,0.057,2,1,0.9,0.6,0.7142857142857143,3.5700117289281863,0.0021985996720907002,0.5255598563383703,0.27007338635381706,0.9366010141242995,0.7352355406091684,107.02794663565356
10,0.057,2,1,0.9,0.6,0.7142857142857143,8.263434638992496,0.07352925943834926,0.5735774973747148,0.1794564731491371,0.988511674325733,0.7668654645143528,107.37679472654172
15,0.057,2,1,0.9,0.6,0.7142857142857143,11.331239932406701,0.0997707957099579,0.5526954159403201,0.1572079845248082,0.9921080273454398,0.7832795716476645,107.69881704435696
20,0.057,2,1,0.9,0.6,0.7142857142857143,21.124774216720596,0.14890024848490177,1.4885763103931575,0.37863187884860305,1,0.40525005494091526,110.46729049998993
5,0.025,2,1,0.9,0.6,0.7142857142857143,6.278253929940343,0.05040431252572321,0.5874610126928399,0.2091625072390298,0.9983161891747707,0.7421977829222771,107.17759997564792
10,0.025,2,1,0.9,0.6,0.7142857142857143,9.534546801578141,0.08082107821500263,2.303856172362752,0.7848634751607024,1,0.40913270273144653,110.26514022548663
15,0.025,2,1,0.9,0.6,0.7142857142857143,14.943563459693069,0.12080810113315718,0.35590728876622546,0.052038304311839416,0.6014458043671533,1,107.10568434768838
20,0.025,2,1,0.9,0.6,0.7142857142857143,11.62113565551715,0.10146780316190472,0.5334952550158039,0.1571276618018948,0.996997176916448,0.7699961890311925,107.74948995698102
5,0.1,2,1,0.9,0.6,0.7142857142857143,3.4768753743126393,5.602351021817438e-7,0.5623655620846747,0.2943298849546375,0.9999780770234072,0.7299741518696399,106.98394512352006
10,0.1,2,1,0.9,0.6,0.7142857142857143,9.285079191479074,0.0832663879772914,0.5728893626418285,0.17316616656712255,1,0.7668609593862377,107.50000336397028
15,0.1,2,1,0.9,0.6,0.7142857142857143,16.750902989250875,0.1320401432537619,0.5299786204945753,0.13739627892565237,1,0.7996007671423278,108.21349380013999
20,0.1,2,1,0.9,0.6,0.7142857142857143,21.88510433356629,0.15192277143412108,1.5136808555309023,0.3771707522108191,0.9999703145738489,0.402443877346628,110.50308105676119
5,0.057,2.5,1,0.9,0.6,0.7142857142857143,5.183141853650055,0.03420767226235004,0.5837669133323722,0.22997969972019555,1,0.7415412810583114,107.06996083567871
10,0.057,2.5,1,0.9,0.6,0.7142857142857143,10.108024599151955,0.09035670486668856,0.5701040540220392,0.16653965826576025,0.9983408572646397,0.7740571263726603,107.58459582495915
15,0.057,2.5,1,0.9,0.6,0.7142857142857143,17.350766770405514,0.1356160046358321,0.5312576953834621,0.13194938519489016,0.98154360460137,0.8215838918711981,108.2030926272815
20,0.057,2.5,1,0.9,0.6,0.7142857142857143,19.742277653916517,0.1391421312325043,2.8140837433033585,0.7845289916801497,1,0.29577663007450594,110.88767221017476
5,0.025,2.5,1,0.9,0.6,0.7142857142857143,3.5532918945748606,0.0018660219685074327,0.5543112980711894,0.2848110558945178,0.9826845103656998,0.7318266524677829,106.99427413368586
10,0.025,2.5,1,0.9,0.6,0.7142857142857143,9.561236630050633,0.08595367745944302,0.5596767706698005,0.16024405381211926,0.9487109147144035,0.7917731439842403,107.44825012510708
15,0.025,2.5,1,0.9,0.6,0.7142857142857143,14.598832900739549,0.11375869780728001,2.834959509227733,0.9185189611500042,1,0.3182623882808616,110.73926006456955
20,0.025,2.5,1,0.9,0.6,0.7142857142857143,3.633786030714453,0.0038632825168977095,0.5662566188075215,0.28550348579060336,0.9997547435790706,0.7309377149915978,106.98227549129038
5,0.1,2.5,1,0.9,0.6,0.7142857142857143,3.6290509774247353,0.00376308321724649,0.5668312459169781,0.28580578649710886,1,0.7307392836103366,106.98210229329827
10,0.1,2.5,1,0.9,0.6,0.7142857142857143,8.876019759589862,0.07963318546533794,0.5228788248242561,0.1465335160289043,0.8654254117170057,0.8170949448097571,107.27611446418399
15,0.1,2.5,1,0.9,0.6,0.7142857142857143,17.09324933461727,0.13141041447462973,1.470102619485147,0.40950526347224225,0.9529528216458292,0.40798209846469136,110.39373223287515
20,0.1,2.5,1,0.9,0.6,0.7142857142857143,20.107491911454296,0.14511542848828135,1.3551302823327669,0.35300729691511734,1,0.426091195090591,110.41763784085944
5,0.057,1,0.5,0.3,0.8,0.7142857142857143,5.496528897045781,0.03919175523422781,0.5756986202008338,0.21758237773559858,0.9781677941888902,0.7487352881251247,107.09892352178773
10,0.057,1,0.5,0.3,0.8,0.7142857142857143,10.423339412391798,0.09059753385135937,0.3297568555246466,0.06185548267276813,0.6090723141755319,0.9155558371078558,107.08770125183892
15,0.057,1,0.5,0.3,0.8,0.7142857142857143,13.484327164959158,0.11420981974839836,0.5435286991055025,0.14745254293440735,1,0.7963077145902429,107.92643220303296
20,0.057,1,0.5,0.3,0.8,0.7142857142857143,19.831360469792635,0.14561114863190336,0.397726664733565,0.060275534494785156,0.6483938137832541,1,107.28936256270075
5,0.025,1,0.5,0.3,0.8,0.7142857142857143,4.863684371139233,0.02879205894186301,0.5724267164456087,0.23430414789617526,0.9841021931505612,0.7407317115781241,107.04736577673849
10,0.025,1,0.5,0.3,0.8,0.7142857142857143,3.673120881121262,7.978397078113381e-4,2.844836156273459,1.6436037346763746,0.9908724458637691,0.5550323911216295,109.72426611782244
15,0.025,1,0.5,0.3,0.8,0.7142857142857143,13.752572149325168,0.1157640448545456,0.5419459725064336,0.14772120784457768,1,0.7856636709166538,107.9505717759982
20,0.025,1,0.5,0.3,0.8,0.7142857142857143,19.6447060620449,0.1458619175593224,0.9629405806418618,0.22911562329626028,0.9999990842943622,0.4803411196111177,110.08037132503419
