beta_0_init,xi_init,k_init,lambda_init,f_1_init,f_2_init,dif,beta_0_fit,xi_fit,k_fit,lambda_fit,f_1_fit,f_2_fit,rmse
15,0.1,1,0.5,0.3,1,0.2857142857142857,12.732970930811923,0.10000008776560637,2.9999999999999987,0.5240172828539673,0.9999999999999998,1,35.845279113109804
20,0.1,1,0.5,0.3,1,0.2857142857142857,39.998869089753654,0.2026584084869943,2.999999999999999,0.39410801004077484,0.9999870838234511,1,34.705635332544226
5,0.057,2,0.5,0.3,1,0.2857142857142857,8.37498505930977,0.06268049410270504,2.9999999980067784,0.42537944938641975,0.9999999999999998,1,38.03252066490365
10,0.057,2,0.5,0.3,1,0.2857142857142857,10.000000054148295,0.05700000003928085,1.853306208228874,0.4999999993354198,0.9999999999999998,1,35.75267667949295
15,0.057,2,0.5,0.3,1,0.2857142857142857,9.445781574703243,0.07552567207221283,2.9999999999999982,0.6593445703811462,0.9999999999999998,1,35.52223334109788
20,0.057,2,0.5,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.025,2,0.5,0.3,1,0.2857142857142857,5.1581303462562955,0.02624407615121238,0.598102101556302,0.23750143901600995,0.9999999999999997,1,10.348888464216607
10,0.025,2,0.5,0.3,1,0.2857142857142857,5.3291120474778175,0.02500027956634232,2.9999999999999987,1.1946041737458117,0.9999999999999998,1,33.877588454390846
15,0.025,2,0.5,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
20,0.025,2,0.5,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.1,2,0.5,0.3,1,0.2857142857142857,27.854623724636728,0.17349474096711076,2.999999999128982,0.33539320671212475,0.9999999999999997,1,35.87194139123029
10,0.1,2,0.5,0.3,1,0.2857142857142857,9.999999974774425,0.09999999994492026,1.569017112649413,0.500000000309597,0.9999999999999998,1,34.232193061827196
15,0.1,2,0.5,0.3,1,0.2857142857142857,15.000000005996398,0.1000000000076699,1.93170558374577,0.4999999999568886,0.9999999999999998,1,34.275125903275615
20,0.1,2,0.5,0.3,1,0.2857142857142857,12.725857341384653,0.1000002003211527,2.999999999999998,0.5741232685274478,0.9999999999999998,1,35.58233297208589
5,0.057,2.5,0.5,0.3,1,0.2857142857142857,8.374762105570959,0.06268022277422675,2.999999998071432,0.42538229958552176,0.9999999999999997,1,38.03251796181521
10,0.057,2.5,0.5,0.3,1,0.2857142857142857,7.654446544847982,0.05495979633791376,2.9999999965634085,0.5384896503278738,0.9999999999999997,1,36.84047010655118
15,0.057,2.5,0.5,0.3,1,0.2857142857142857,9.445781574703243,0.07552567207221283,2.9999999999999982,0.6593445703811462,0.9999999999999998,1,35.52223334109788
20,0.057,2.5,0.5,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.025,2.5,0.5,0.3,1,0.2857142857142857,5.158101012306298,0.026243281100839733,0.5981556734151471,0.23751938750263352,0.9999999999999998,1,10.348906380873718
10,0.025,2.5,0.5,0.3,1,0.2857142857142857,39.88941662312751,0.20239312696267064,2.9999999999999982,0.39408054698504136,0.9999999999999997,1,34.708673262951514
15,0.025,2.5,0.5,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
20,0.025,2.5,0.5,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.1,2.5,0.5,0.3,1,0.2857142857142857,27.854623724636728,0.17349474096711076,2.999999999128982,0.33539320671212475,0.9999999999999997,1,35.87194139123029
10,0.1,2.5,0.5,0.3,1,0.2857142857142857,35.185012825959745,0.19021352338396386,2.999999998233643,0.3219842078822275,0.9999999999999998,1,35.41282570452427
15,0.1,2.5,0.5,0.3,1,0.2857142857142857,15.00000008165122,0.1000000001044371,1.9317041141454592,0.4999999994129644,0.9999999999999998,1,34.275126596332875
20,0.1,2.5,0.5,0.3,1,0.2857142857142857,36.53783862845316,0.19346095673795838,2.999999999999998,0.3197282296094767,0.9999999999999998,1,35.34736070027202
5,0.057,1,1,0.3,1,0.2857142857142857,7.386527156796059,0.056995301223748684,2.999999999999999,0.5463039859841738,0.9999999999999997,1,36.912438791064154
10,0.057,1,1,0.3,1,0.2857142857142857,39.999999448832014,0.20691007069584633,2.999999999999999,7.967447879231315e-8,0.9999999922698091,1,42.51133985867674
15,0.057,1,1,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
20,0.057,1,1,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.025,1,1,0.3,1,0.2857142857142857,5.06685207948069,0.02497510504699002,2.999999999999999,0.9770566681626118,0.9999999999999997,1,34.63983844626259
10,0.025,1,1,0.3,1,0.2857142857142857,10,0.9999999999999998,1,1,0.3,1,52.530425330388674
15,0.025,1,1,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
20,0.025,1,1,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.1,1,1,0.3,1,0.2857142857142857,4.536538087548827,0.010006559546936522,2.999999999999999,1.468317805810084,0.9989303527979082,1,33.0235871472307
10,0.1,1,1,0.3,1,0.2857142857142857,39.76786648968176,0.2020128672574409,2.999999999999999,0.3970477520647994,0.999903927348752,1,34.713808278496316
15,0.1,1,1,0.3,1,0.2857142857142857,39.99472921854525,0.20265006683516062,2.999999999999999,0.39301788802954635,0.9999932352442146,1,34.70568464295772
20,0.1,1,1,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.057,2,1,0.3,1,0.2857142857142857,8.30165132112987,0.06259406371978543,2.999999999999999,0.7498350049674594,0.9999999999999997,1,35.22158513801478
10,0.057,2,1,0.3,1,0.2857142857142857,8.071503852275459,0.05681426750928814,2.9999999999999982,1.1544355079153197,0.9999999999999998,1,35.68610437341079
15,0.057,2,1,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
20,0.057,2,1,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.025,2,1,0.3,1,0.2857142857142857,5.20595580542897,0.027012684938113485,0.5986352025328211,0.23600639439972676,0.9999999999999998,1,10.326975319276546
10,0.025,2,1,0.3,1,0.2857142857142857,10,0.9999999999999998,2,1,0.3,1,52.53042533058833
15,0.025,2,1,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
20,0.025,2,1,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.1,2,1,0.3,1,0.2857142857142857,27.697036861139637,0.17277583423494913,2.999999999999999,0.5119590934698361,0.9999999999999992,1,35.26163411006466
10,0.1,2,1,0.3,1,0.2857142857142857,12.898949896023876,0.10000169783879703,2.9999999999999987,0.8731792345818616,0.9999999999999998,1,36.20821201805583
15,0.1,2,1,0.3,1,0.2857142857142857,13.217575384036701,0.10000027070817097,2.999999999999999,1.0715591717693305,0.9999999999999997,1,38.365129211322206
20,0.1,2,1,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.057,2.5,1,0.3,1,0.2857142857142857,8.301805693329872,0.06259428949662715,2.9999999980501464,0.7498274480872664,0.9999999999999997,1,35.221591811002035
10,0.057,2.5,1,0.3,1,0.2857142857142857,38.42355568317239,0.19822859278993699,2.999999999999998,0.261696822784068,0.9999999999999997,1,36.320008992382796
15,0.057,2.5,1,0.3,1,0.2857142857142857,7.768777578904826,0.05700178021530683,2.916363128468234,0.9164294011396428,0.9999999999999998,1,34.76140480680176
20,0.057,2.5,1,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.025,2.5,1,0.3,1,0.2857142857142857,5.204970339909858,0.02699487661277028,0.5985353642539724,0.23605208962588292,0.9999999999999997,1,10.327504257431992
10,0.025,2.5,1,0.3,1,0.2857142857142857,5.35425319873708,0.025000279369673917,2.646874488824037,1.3213438197782912,0.9999999999999998,1,33.684679061758544
15,0.025,2.5,1,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
20,0.025,2.5,1,0.3,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.1,2.5,1,0.3,1,0.2857142857142857,27.700995927177896,0.1727936872989943,2.9999999999999982,0.5119214671593902,0.9999999999999998,1,35.26163540405952
10,0.1,2.5,1,0.3,1,0.2857142857142857,12.898949896023876,0.10000169783879703,2.9999999999999987,0.8731792345818616,0.9999999999999998,1,36.20821201805583
15,0.1,2.5,1,0.3,1,0.2857142857142857,13.217575384036701,0.10000027070817097,2.999999999999999,1.0715591717693305,0.9999999999999997,1,38.365129211322206
20,0.1,2.5,1,0.3,1,0.2857142857142857,13.279792062759896,0.1000074217781397,2.891548756463452,0.9228208229948494,0.9999999999999998,1,36.87994023220514
5,0.057,1,0.5,0.7,1,0.2857142857142857,39.655703689278035,0.2019033283742736,2.999757458712887,0.3948470638871349,0.9999999999999997,1,34.714680749607666
10,0.057,1,0.5,0.7,1,0.2857142857142857,4.062421865590046,0.001220488215825044,2.999999999999999,1.630953462604221,0.9999999999999996,1,32.36473283299068
15,0.057,1,0.5,0.7,1,0.2857142857142857,39.999673855451675,0.20262944874978894,2.999999999999999,0.39355062640708505,0.9999712381308097,1,34.705765601108574
20,0.057,1,0.5,0.7,1,0.2857142857142857,39.999957924855416,0.2026640544966225,2.999999999999999,0.39338462502832455,0.999994812308738,1,34.70548837388763
5,0.025,1,0.5,0.7,1,0.2857142857142857,5.158144418853736,0.026244269545047383,0.5981173294158297,0.2375102688085695,0.9999999999999997,1,10.348879900194055
10,0.025,1,0.5,0.7,1,0.2857142857142857,7.048136026755893,0.02500101654425707,2.999999999999999,0.6004951218539514,0.3837455433627881,1,43.18084813320573
15,0.025,1,0.5,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
20,0.025,1,0.5,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.1,1,0.5,0.7,1,0.2857142857142857,39.99998606442756,0.20690682717811565,2.999999999999999,2.6726052396175426e-6,0.9999999999999997,1,42.51131814336171
10,0.1,1,0.5,0.7,1,0.2857142857142857,35.18581812296779,0.1902348714398966,2.999999999317261,0.3219688840055411,0.9999999999999997,1,35.41283006289598
15,0.1,1,0.5,0.7,1,0.2857142857142857,36.08549401455373,0.19238347245249565,2.999999999999999,0.3204660433212612,0.9999999999999992,1,35.36905548191156
20,0.1,1,0.5,0.7,1,0.2857142857142857,39.95239188288014,0.2024222130192247,2.999999999999999,0.39383885707772787,0.9997378397104122,1,34.70998821988329
5,0.057,2,0.5,0.7,1,0.2857142857142857,8.37498505930977,0.06268049410270504,2.9999999980067784,0.42537944938641975,0.9999999999999998,1,38.03252066490365
10,0.057,2,0.5,0.7,1,0.2857142857142857,10.000000054148295,0.05700000003928085,1.853306208228874,0.4999999993354198,0.9999999999999998,1,35.75267667949295
15,0.057,2,0.5,0.7,1,0.2857142857142857,38.54131084417944,0.20171285558890784,2.999999999999999,0.2051781218723432,0.9999999999999992,1,37.689896470067346
20,0.057,2,0.5,0.7,1,0.2857142857142857,39.999957924855416,0.2026640544966225,2.999999999999999,0.39338462502832455,0.999994812308738,1,34.70548837388763
5,0.025,2,0.5,0.7,1,0.2857142857142857,5.158135289551176,0.026243920187968617,0.5981221421389331,0.2375167082141439,0.9999999999999997,1,10.348888307817656
10,0.025,2,0.5,0.7,1,0.2857142857142857,39.88941662312751,0.20239312696267064,2.999999999999999,0.39408054698504136,0.9999999999999992,1,34.70867326295371
15,0.025,2,0.5,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
20,0.025,2,0.5,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.1,2,0.5,0.7,1,0.2857142857142857,27.854623724636728,0.17349474096711076,2.999999999128982,0.33539320671212475,0.9999999999999997,1,35.87194139123029
10,0.1,2,0.5,0.7,1,0.2857142857142857,9.999999974774418,0.09999999994492026,1.5690169867562918,0.500000000309597,0.9999999999999998,1,34.23219305956968
15,0.1,2,0.5,0.7,1,0.2857142857142857,15.000000005996398,0.1000000000076699,1.93170558374577,0.4999999999568886,0.9999999999999998,1,34.275125903275615
20,0.1,2,0.5,0.7,1,0.2857142857142857,36.53783862845316,0.19346095673795838,2.999999999999998,0.3197282296094767,0.9999999999999998,1,35.34736070027202
5,0.057,2.5,0.5,0.7,1,0.2857142857142857,8.374762105570959,0.06268022277422675,2.999999998071432,0.42538229958552176,0.9999999999999997,1,38.03251796181521
10,0.057,2.5,0.5,0.7,1,0.2857142857142857,7.654446544847982,0.05495979633791376,2.9999999965634085,0.5384896503278738,0.9999999999999997,1,36.84047010655118
15,0.057,2.5,0.5,0.7,1,0.2857142857142857,38.54131084417944,0.20171285558890784,2.9999999999999982,0.2051781218723432,0.9999999999999998,1,37.689896470127465
20,0.057,2.5,0.5,0.7,1,0.2857142857142857,39.999957924855416,0.2026640544966225,2.999999999999999,0.39338462502832455,0.999994812308738,1,34.70548837388763
5,0.025,2.5,0.5,0.7,1,0.2857142857142857,5.158101012306298,0.026243281100839733,0.5981556734151471,0.23751938750263352,0.9999999999999998,1,10.348906380873718
10,0.025,2.5,0.5,0.7,1,0.2857142857142857,39.88941662312751,0.20239312696267064,2.9999999999999982,0.39408054698504136,0.9999999999999997,1,34.708673262951514
15,0.025,2.5,0.5,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
20,0.025,2.5,0.5,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.1,2.5,0.5,0.7,1,0.2857142857142857,27.854623724636728,0.17349474096711076,2.999999999128982,0.33539320671212475,0.9999999999999997,1,35.87194139123029
10,0.1,2.5,0.5,0.7,1,0.2857142857142857,35.185012825959745,0.19021352338396386,2.999999998233643,0.3219842078822275,0.9999999999999998,1,35.41282570452427
15,0.1,2.5,0.5,0.7,1,0.2857142857142857,15.00000008165122,0.1000000001044371,1.9317041141454592,0.4999999994129644,0.9999999999999998,1,34.275126596332875
20,0.1,2.5,0.5,0.7,1,0.2857142857142857,36.53783862845316,0.19346095673795838,2.999999999999998,0.3197282296094767,0.9999999999999998,1,35.34736070027202
5,0.057,1,1,0.7,1,0.2857142857142857,7.386527156796059,0.056995301223748684,2.999999999999999,0.5463039859841738,0.9999999999999997,1,36.912438791064154
10,0.057,1,1,0.7,1,0.2857142857142857,8.08767549731213,0.057516468933217546,2.999999999999999,0.8753612724429792,0.9166978133904411,1,35.94786595220381
15,0.057,1,1,0.7,1,0.2857142857142857,39.99608649396023,0.20262913463050125,2.999999999999999,0.3938206318020563,0.9999711182156514,1,34.705872358450065
20,0.057,1,1,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.025,1,1,0.7,1,0.2857142857142857,5.401703658828742,0.02493059238404327,2.999999999999999,1.227330323087691,0.9999999999999997,1,33.852630547936634
10,0.025,1,1,0.7,1,0.2857142857142857,6.598584893921373,0.024821297590597702,2.999999999999999,0.6389606442332842,0.6807012539678055,1,39.948830235981035
15,0.025,1,1,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
20,0.025,1,1,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.1,1,1,0.7,1,0.2857142857142857,39.99994025932335,0.20262765279714545,2.999999999999999,0.3934057761807046,0.9999923225362086,1,34.70551893224004
10,0.1,1,1,0.7,1,0.2857142857142857,39.99814163141033,0.2026274987789814,2.999999999999999,0.39332962002651184,0.9999985505709521,1,34.70550208542399
15,0.1,1,1,0.7,1,0.2857142857142857,39.99932686296994,0.20264433056265418,2.999999999999999,0.3935804031601484,0.999994837417173,1,34.705509620095654
20,0.1,1,1,0.7,1,0.2857142857142857,39.99986087442104,0.20267914148837235,2.999999999999999,0.3935120019251011,0.999993582728648,1,34.705511757729305
5,0.057,2,1,0.7,1,0.2857142857142857,39.6374054424504,0.20182883589990808,2.999999999999999,0.3950017387216092,0.9999999999999997,1,34.716038387847156
10,0.057,2,1,0.7,1,0.2857142857142857,7.789540824672856,0.05682281206779011,2.999999999999999,0.9148620272005523,0.9999999999999997,1,34.90882847303044
15,0.057,2,1,0.7,1,0.2857142857142857,39.99608649396023,0.20262913463050125,2.999999999999999,0.3938206318020563,0.9999711182156514,1,34.705872358450065
20,0.057,2,1,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.025,2,1,0.7,1,0.2857142857142857,5.20595580542897,0.027012684938113485,0.5986352025328211,0.23600639439972676,0.9999999999999998,1,10.326975319276546
10,0.025,2,1,0.7,1,0.2857142857142857,6.598584893921373,0.024821297590597702,2.999999999999999,0.6389606442332842,0.6807012539678055,1,39.948830235981035
15,0.025,2,1,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
20,0.025,2,1,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.1,2,1,0.7,1,0.2857142857142857,27.697036861139637,0.17277583423494913,2.999999999999999,0.5119590934698361,0.9999999999999992,1,35.26163411006466
10,0.1,2,1,0.7,1,0.2857142857142857,35.24703494204446,0.19189331980567537,2.9999999999999987,0.4776945629361326,0.9999999999999998,1,35.042714233131946
15,0.1,2,1,0.7,1,0.2857142857142857,36.1258855376592,0.19404096523104725,2.999999999999999,0.47447097945038286,0.9999999999999992,1,35.02323658057113
20,0.1,2,1,0.7,1,0.2857142857142857,39.99986087442104,0.20267914148837235,2.999999999999999,0.3935120019251011,0.999993582728648,1,34.705511757729305
5,0.057,2.5,1,0.7,1,0.2857142857142857,8.301805693329872,0.06259428949662715,2.9999999980501464,0.7498274480872664,0.9999999999999997,1,35.221591811002035
10,0.057,2.5,1,0.7,1,0.2857142857142857,38.42355568317239,0.19822859278993699,2.999999999999998,0.261696822784068,0.9999999999999997,1,36.320008992382796
15,0.057,2.5,1,0.7,1,0.2857142857142857,7.085215443249044,0.051142424354312266,2.999999999999999,1.5368217653298233,0.9999999999999992,1,37.42323615440246
20,0.057,2.5,1,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.025,2.5,1,0.7,1,0.2857142857142857,5.204970339909858,0.02699487661277028,0.5985353642539724,0.23605208962588292,0.9999999999999997,1,10.327504257431992
10,0.025,2.5,1,0.7,1,0.2857142857142857,39.88677552204493,0.20238707936041433,2.999999999999999,0.3940820945315754,0.9999999999999992,1,34.70875053454663
15,0.025,2.5,1,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
20,0.025,2.5,1,0.7,1,0.2857142857142857,39.99999999999998,0.9999999999999994,2.9999999999999982,1.1657341758564144e-15,0.9999999999999994,1,52.53042292722318
5,0.1,2.5,1,0.7,1,0.2857142857142857,27.700995927177896,0.1727936872989943,2.9999999999999982,0.5119214671593902,0.9999999999999998,1,35.26163540405952
10,0.1,2.5,1,0.7,1,0.2857142857142857,35.24703494204446,0.19189331980567537,2.9999999999999987,0.4776945629361326,0.9999999999999998,1,35.042714233131946
15,0.1,2.5,1,0.7,1,0.2857142857142857,36.1258855376592,0.19404096523104725,2.999999999999999,0.47447097945038286,0.9999999999999997,1,35.023236580571464
20,0.1,2.5,1,0.7,1,0.2857142857142857,36.569485836242194,0.19512674317011586,2.999999999999999,0.4728779871305104,0.9999999999999992,1,35.01362339720042
5,0.057,1,0.5,0.3,0.6,0.7142857142857143,7.519091874519126,0.058502841396251504,0.6230663647939383,0.1902162570623615,0.9761795159533242,0.9075576090361339,8.822140588316548
10,0.057,1,0.5,0.3,0.6,0.7142857142857143,4.794270805573165,0.020335592777897094,0.5720388947265143,0.2580062642348584,0.978643683166924,0.7452347007691921,7.917574028317919
15,0.057,1,0.5,0.3,0.6,0.7142857142857143,8.736054599649403,0.07126037746559716,0.6300211533229845,0.16957285813937006,0.9458803441130523,0.9461902340409027,9.145605570395974
20,0.057,1,0.5,0.3,0.6,0.7142857142857143,4.333198173755195,0.01171763928263203,0.5607954365068085,0.2772039391414586,0.9876625223745332,0.0664919794677224,8.958334533349687
5,0.025,1,0.5,0.3,0.6,0.7142857142857143,5.19962206551001,0.02721848725992393,0.5662459888996003,0.23864945696637918,0.9502098328268886,0.7541941347057904,8.040679116048404
10,0.025,1,0.5,0.3,0.6,0.7142857142857143,4.607631858689847,0.016920684001854536,0.5678485015148068,0.2663915479714392,0.9776327785000181,0.7444997275798384,7.924255299076013
15,0.025,1,0.5,0.3,0.6,0.7142857142857143,5.040333669284262,0.024567460821621867,0.5635317868175144,0.244834584184487,0.9503199134601905,0.7550181386680406,8.027515673305942
20,0.025,1,0.5,0.3,0.6,0.7142857142857143,4.344748100683871,0.01188915977113103,0.5633211859253942,0.2783027671134602,0.9802239408282742,0.735957551238242,7.942665198651167
5,0.1,1,0.5,0.3,0.6,0.7142857142857143,6.514656184101357,0.04107124659113437,0.3159066013775005,0.043544062142984896,0.005139547130266819,0.9891473697382123,25.91020147283569
10,0.1,1,0.5,0.3,0.6,0.7142857142857143,10.153620384119385,0.08415169372000791,0.6216534009143626,0.14998635728058313,0.894228141972124,0.976526975702354,9.31703529831704
15,0.1,1,0.5,0.3,0.6,0.7142857142857143,5.898441763929321,0.03799822222094118,0.5845751333881768,0.2202180285881154,0.9587276081641227,0.76652866888231,8.114826647862222
20,0.1,1,0.5,0.3,0.6,0.7142857142857143,4.689417326503786,0.01837212109871139,0.5745880902270954,0.2643232745865869,0.9881281845362335,0.7398434085868271,7.886159235780056
5,0.057,2,0.5,0.3,0.6,0.7142857142857143,5.078724160670857,0.02529432020960476,0.556605191040328,0.2398633842783433,0.9484326169606767,0.03736893320889184,9.110235044336195
10,0.057,2,0.5,0.3,0.6,0.7142857142857143,4.460464269767003,0.014197171816220766,0.5662238909078772,0.272177550679129,0.9929055633081472,0.008930484532367333,8.963756398381996
15,0.057,2,0.5,0.3,0.6,0.7142857142857143,6.151211002321226,0.04142697030100323,0.6012780433265081,0.2183021933859381,0.9814641148281926,0.7615945520588668,8.091973218154012
20,0.057,2,0.5,0.3,0.6,0.7142857142857143,4.414096624034693,0.013314699291249066,0.5612130386180536,0.2730419175517736,0.9848076808177426,0.013251532629503404,8.978076639587469
5,0.025,2,0.5,0.3,0.6,0.7142857142857143,5.053471048775431,0.024793475369117024,0.5579088341121996,0.24253679666235,0.9432976166981486,0.7517078378017626,8.054033563195047
10,0.025,2,0.5,0.3,0.6,0.7142857142857143,4.247832958479593,0.010101760219457245,0.5516285893085056,0.2788352504211259,0.9732419474119994,0.11037684294316463,8.973588279455024
15,0.025,2,0.5,0.3,0.6,0.7142857142857143,4.452101762230836,0.013977131609330451,0.5646920881340312,0.2727683371050427,0.9786837544027085,0.7370905436680719,7.932386869318116
20,0.025,2,0.5,0.3,0.6,0.7142857142857143,4.551221530008784,0.01594873042995093,0.5641211237623049,0.26666834646275384,0.9858153436883434,0.06952964816080409,8.957645751383048
5,0.1,2,0.5,0.3,0.6,0.7142857142857143,1.858970076501536,2.838974829721952e-6,0.094027298649975,3.785809233769477e-6,0.9999984128246613,0.9999994000811947,47.21277990716398
10,0.1,2,0.5,0.3,0.6,0.7142857142857143,4.148833231759756,1.8563968438578549e-6,2.9999876359105957,1.8545163812089562,0.999998427943583,1.4178079688065282e-6,29.90249847785986
15,0.1,2,0.5,0.3,0.6,0.7142857142857143,5.151978242060286,0.026527573011376815,0.5645732105104134,0.2414943427067746,0.9587182252036082,0.7320386067169748,8.026063076236639
20,0.1,2,0.5,0.3,0.6,0.7142857142857143,6.05335850312022,0.040236212723355924,0.5869463649832514,0.21666205868910482,0.9540690822917139,0.7715380026587413,8.158794952835644
5,0.057,2.5,0.5,0.3,0.6,0.7142857142857143,5.14086835549056,0.026267210387460382,0.5541118553241069,0.2364560834321658,0.9293855395047033,0.7499617045585196,8.11241155737204
10,0.057,2.5,0.5,0.3,0.6,0.7142857142857143,5.20883195227807,0.027450459772047853,0.5615074413953554,0.2362988505029474,0.9506198599682243,0.024167176880887098,9.132743387639415
15,0.057,2.5,0.5,0.3,0.6,0.7142857142857143,8.148642613602668,0.06524137239257893,0.6182789783212361,0.18443680677694613,0.9778470083093032,0.8063305558217343,8.654929545257296
20,0.057,2.5,0.5,0.3,0.6,0.7142857142857143,6.393668516732022,0.04471145917701408,0.5906542133338983,0.20412205168019115,0.9469457900983742,0.9233962217735843,8.998138918132982
5,0.025,2.5,0.5,0.3,0.6,0.7142857142857143,5.04108929929163,0.024641990688413495,0.5680695104408058,0.24544214148993637,0.9711803828541645,0.008652432645323616,9.061163351489444
10,0.025,2.5,0.5,0.3,0.6,0.7142857142857143,4.7109172013052465,0.018869867491457526,0.5581564859814347,0.25659942437673744,0.9665469181308333,0.042616971744819376,9.017056021332547
15,0.025,2.5,0.5,0.3,0.6,0.7142857142857143,4.920681818629977,0.022562829107192428,0.5385544941183521,0.23990443184850502,0.9067041329592025,0.755457617830109,8.185498527870394
20,0.025,2.5,0.5,0.3,0.6,0.7142857142857143,7.621354793173822,0.0597541531291636,0.6115273584116497,0.1837210960214981,0.9534812800970601,0.941373966065064,9.107581625189333
5,0.1,2.5,0.5,0.3,0.6,0.7142857142857143,3.726333318238806,9.950043184690505e-4,0.12162677112365966,0.02157836184731393,0.3642954931308052,0.9985096001254401,9.984170570539485
10,0.1,2.5,0.5,0.3,0.6,0.7142857142857143,4.5984084818165405,0.01678408100172274,0.5638097262920698,0.26434799709778134,0.9822517666060635,0.031128602593891608,8.979732035197923
